hERG_IC50,hERG_h,hERG_Bmax
127.3,0.6801,99.87
127.4,0.679,99.91
127.8,0.6794,99.97
127.4,0.6795,99.96
127.8,0.6789,99.93
127.4,0.6791,99.93
127.9,0.6785,99.99
127.9,0.6795,99.98
128.2,0.6785,99.98
127.1,0.6793,99.88
127.3,0.6787,99.87
127.8,0.678,99.89
127.5,0.6799,99.86
127.1,0.6804,99.9
128,0.6795,99.99
127.6,0.6804,99.97
127.5,0.6798,99.96
127.8,0.679,100
127.9,0.6789,99.95
128,0.679,99.96
128,0.6793,99.99
128,0.6794,99.98
127.6,0.6793,99.91
127.8,0.6781,99.95
127.7,0.6779,99.97
127.8,0.678,99.98
127.4,0.6779,99.99
127.2,0.6788,99.97
127.6,0.6785,99.96
127.4,0.6785,99.96
127.5,0.6788,100
127.1,0.678,99.88
127.3,0.6809,99.84
128.1,0.6798,100
128,0.6801,100
128,0.6801,99.99
128,0.6784,99.99
128,0.6783,100
127.7,0.6789,99.95
127.9,0.6788,99.94
127.9,0.6792,100
127.9,0.6792,99.99
127.8,0.6798,99.97
127.8,0.6797,99.99
127.8,0.6784,99.99
127.8,0.6783,99.99
128,0.6785,99.99
127.8,0.6789,99.96
127.8,0.6794,99.97
127.6,0.6784,99.99
127.8,0.6795,99.99
127.8,0.6791,99.99
127.3,0.6788,99.94
127.4,0.6782,99.91
127.7,0.679,99.94
127.6,0.6793,100
127.8,0.679,100
127.7,0.6787,99.96
127.8,0.6798,99.98
127.7,0.6794,99.97
127.9,0.6793,100
127.8,0.6798,99.99
127.7,0.6788,99.99
127.3,0.6799,99.9
127.7,0.6797,99.94
127.6,0.6797,99.98
127.8,0.6794,99.99
127.8,0.678,99.99
127.8,0.6779,99.94
128.1,0.6796,99.96
127.7,0.6794,99.98
127.7,0.6784,99.98
127.9,0.6782,100
127.9,0.679,99.99
127.6,0.6794,99.97
127.6,0.6785,99.97
127.8,0.6786,99.97
127.7,0.6794,99.97
127.8,0.6789,99.95
127.9,0.6796,99.97
128,0.6788,99.97
127.9,0.6786,99.96
127.8,0.6786,100
127.9,0.6784,99.99
127.7,0.6794,99.97
127.4,0.6806,99.92
127.9,0.6801,99.98
127.9,0.6802,99.97
128,0.6789,100
127.7,0.6795,99.98
127.3,0.6792,99.95
127.6,0.6792,99.92
127.9,0.6786,99.99
127.8,0.6794,99.98
127.5,0.679,99.95
127.9,0.6779,100
127.7,0.6782,99.99
127.7,0.6782,99.99
127.6,0.6789,99.98
127.7,0.6791,99.96
127.4,0.6783,99.97
127.9,0.6775,99.98
127.6,0.6784,99.93
128,0.6787,99.98
127.7,0.6784,99.92
128,0.6792,99.97
