hERG_IC50,hERG_h,hERG_Bmax
97.24,1.014,99.88
97.3,1.015,99.87
97.34,1.013,99.89
97.15,1.016,99.85
97.17,1.015,99.88
97.43,1.014,99.96
97.09,1.013,99.88
97.08,1.016,99.85
97.37,1.014,99.9
97.35,1.016,99.85
97.35,1.014,99.92
97.24,1.013,99.89
97.26,1.015,99.87
97.04,1.015,99.83
97.39,1.014,99.94
97.6,1.015,99.91
97.04,1.015,99.82
97.32,1.014,99.93
97.54,1.013,99.94
97.4,1.013,99.95
97.3,1.014,99.91
97.17,1.016,99.85
97.15,1.014,99.89
97.27,1.014,99.89
97.45,1.013,99.93
97.49,1.012,99.95
97.4,1.013,99.89
97.27,1.013,99.92
97.53,1.013,99.98
97.6,1.013,99.94
97.43,1.014,99.89
97.31,1.013,99.88
97.07,1.016,99.82
97.29,1.013,99.92
97.2,1.014,99.9
97.18,1.016,99.82
97.33,1.015,99.85
97.75,1.012,99.99
97.33,1.016,99.92
97.21,1.015,99.87
97.52,1.012,99.94
97.18,1.015,99.85
97.53,1.014,99.96
97.43,1.013,99.91
97.41,1.015,99.88
97.23,1.014,99.87
97.41,1.015,99.9
97.59,1.013,99.96
97.15,1.014,99.84
97.12,1.014,99.85
97.18,1.014,99.84
97.46,1.013,99.94
97.08,1.014,99.84
97.42,1.013,99.89
97.09,1.014,99.84
97.24,1.015,99.86
97.2,1.015,99.85
97.49,1.013,99.94
97.32,1.013,99.91
97.37,1.013,99.92
97.13,1.016,99.77
97.23,1.014,99.82
97.11,1.015,99.81
96.97,1.016,99.78
97.14,1.015,99.85
97.32,1.013,99.89
97.43,1.014,99.89
97.1,1.014,99.87
97.13,1.015,99.85
97.46,1.015,99.9
97.52,1.014,99.91
97.62,1.015,99.92
97.35,1.015,99.86
97.42,1.014,99.93
97.4,1.014,99.93
97.38,1.014,99.89
97.48,1.013,99.9
97.5,1.015,99.91
97.39,1.016,99.85
97.21,1.015,99.85
97.27,1.015,99.92
97.28,1.014,99.88
97.55,1.013,99.91
97.15,1.014,99.86
97.28,1.013,99.88
97.37,1.013,99.89
97.31,1.013,99.89
97.39,1.014,99.89
97.14,1.015,99.86
97.24,1.013,99.88
97.06,1.014,99.9
97.32,1.014,99.9
97.21,1.017,99.81
97.24,1.014,99.85
97.18,1.014,99.83
97.38,1.012,99.91
97.34,1.013,99.89
97.38,1.014,99.89
97.25,1.015,99.82
96.94,1.017,99.78
97.22,1.016,99.84
97.24,1.016,99.84
97.27,1.014,99.86
97.03,1.014,99.8
97.39,1.014,99.85
97.36,1.014,99.87
97.24,1.015,99.88
97.43,1.012,99.96
97.22,1.014,99.86
97.21,1.016,99.83
97.16,1.014,99.87
96.79,1.015,99.76
96.95,1.015,99.75
97.22,1.016,99.84
97.07,1.016,99.8
97.55,1.013,99.98
97.46,1.014,99.91
97.5,1.013,99.93
97.41,1.014,99.91
96.95,1.015,99.8
97.11,1.015,99.82
97.17,1.013,99.87
97.18,1.015,99.87
97.08,1.014,99.85
97.1,1.014,99.85
97.3,1.015,99.89
97.2,1.015,99.83
97.06,1.016,99.82
97.02,1.017,99.86
97.31,1.014,99.85
97.23,1.014,99.85
97.26,1.014,99.85
97.31,1.015,99.85
97.31,1.015,99.86
97.23,1.013,99.9
97.45,1.014,99.89
97.13,1.014,99.8
97.12,1.014,99.82
97.04,1.016,99.83
97.39,1.014,99.92
97.3,1.012,99.92
97.31,1.012,99.95
97.38,1.014,99.88
97.14,1.015,99.83
97.22,1.014,99.86
97.24,1.015,99.84
97.06,1.016,99.82
97.14,1.015,99.84
97.04,1.017,99.78
97.52,1.014,99.89
97.07,1.016,99.8
97.18,1.015,99.85
97.26,1.014,99.87
97.4,1.013,99.91
97.43,1.013,99.92
97.34,1.015,99.91
97.44,1.012,99.95
97.05,1.016,99.83
97.2,1.016,99.84
97.16,1.014,99.85
97.18,1.014,99.85
97.16,1.014,99.9
97.33,1.014,99.93
97.37,1.014,99.94
97.13,1.014,99.82
97.43,1.014,99.9
97.57,1.013,99.91
97.2,1.014,99.86
97.48,1.014,99.93
97.39,1.014,99.93
97.58,1.013,99.91
97.25,1.014,99.83
97.42,1.014,99.9
97.05,1.014,99.82
97.39,1.015,99.89
97.2,1.015,99.87
97.44,1.015,99.91
97.29,1.014,99.89
97.26,1.014,99.86
97.27,1.013,99.89
97.12,1.014,99.84
97.5,1.013,99.92
97.49,1.013,99.92
97.54,1.013,99.91
97.18,1.012,99.91
97.31,1.013,99.92
97.32,1.013,99.89
97.34,1.014,99.89
97.24,1.014,99.84
97.47,1.013,99.9
97.36,1.014,99.91
97.06,1.015,99.85
