hERG_IC50,hERG_h,hERG_Bmax
199,0.8144,90.58
197.5,0.8165,90.47
198.1,0.8161,90.56
199.3,0.8142,90.73
199.1,0.8136,90.7
198.6,0.8131,90.59
197.7,0.8154,90.5
198.6,0.8154,90.6
198.6,0.8164,90.55
198.7,0.8149,90.57
198.7,0.8148,90.62
198.6,0.8155,90.56
199.7,0.8098,90.79
198.9,0.8129,90.61
198.5,0.8141,90.64
198.3,0.8152,90.6
199.3,0.813,90.69
198.9,0.8141,90.59
200,0.8106,90.77
198.8,0.8127,90.63
198.6,0.8157,90.54
199.4,0.8144,90.67
198,0.8169,90.51
198.5,0.8143,90.6
199.1,0.8141,90.66
197.4,0.8167,90.43
199.1,0.8107,90.7
199.1,0.8134,90.62
200,0.814,90.7
199.7,0.8142,90.75
199.8,0.8133,90.71
199.7,0.8141,90.72
199.1,0.8142,90.64
199,0.8136,90.66
198.8,0.814,90.68
198.9,0.8142,90.65
198.6,0.8136,90.62
197.8,0.8146,90.55
198.8,0.816,90.61
198.7,0.814,90.61
199.7,0.8122,90.74
199.2,0.8163,90.54
198.2,0.8168,90.52
198.6,0.8162,90.53
198.4,0.8154,90.56
198.5,0.8134,90.55
199.4,0.8132,90.64
197.6,0.8153,90.48
198.5,0.8141,90.53
198.9,0.8139,90.63
198.9,0.8153,90.57
198.1,0.8157,90.54
199.5,0.814,90.69
199.2,0.8149,90.63
199.1,0.8141,90.67
199.2,0.8141,90.65
199.2,0.8142,90.69
199.1,0.8139,90.66
198.8,0.814,90.63
198.1,0.8146,90.53
198.3,0.8152,90.54
199,0.8147,90.62
197.7,0.8167,90.51
198.8,0.815,90.6
199,0.8144,90.64
198.4,0.8171,90.5
199.3,0.8129,90.72
198.6,0.816,90.54
197.6,0.8177,90.45
198,0.8157,90.52
198.5,0.8135,90.66
198.4,0.8153,90.61
198.8,0.814,90.61
197,0.8157,90.47
198.1,0.8156,90.47
197.7,0.8169,90.48
198.5,0.8131,90.61
199.8,0.8116,90.76
199.6,0.8138,90.72
198.4,0.8152,90.63
199.1,0.8132,90.59
198.6,0.8157,90.53
199.1,0.8135,90.66
198.7,0.8135,90.62
198.9,0.8129,90.72
198,0.8163,90.5
199,0.8153,90.64
198.8,0.8146,90.64
198.9,0.813,90.66
199,0.8133,90.66
199,0.8131,90.68
199.1,0.813,90.69
197.2,0.8156,90.39
198.4,0.8148,90.57
198.6,0.8149,90.61
200.2,0.8112,90.79
198.8,0.8133,90.62
198.2,0.8155,90.52
199.4,0.8128,90.68
199.6,0.8117,90.73
199.6,0.8139,90.68
198.6,0.8152,90.56
199.4,0.8131,90.71
198.4,0.8157,90.53
200.1,0.8111,90.77
199.1,0.8123,90.71
198.3,0.8147,90.58
197.8,0.8163,90.52
198.4,0.8158,90.6
198.8,0.8142,90.63
198.7,0.8156,90.59
197.6,0.816,90.47
199.3,0.8125,90.66
199.4,0.8132,90.71
199.8,0.8115,90.77
199.7,0.8135,90.7
198.6,0.8143,90.63
199.2,0.8141,90.72
198.1,0.8154,90.57
198,0.8158,90.51
198.2,0.8157,90.61
198.4,0.8135,90.6
199.5,0.8122,90.74
198.6,0.8152,90.59
198.8,0.8155,90.59
198.3,0.8153,90.52
198.3,0.8147,90.57
199.1,0.8137,90.62
199.7,0.8131,90.69
198.9,0.8159,90.61
198.5,0.817,90.55
198.8,0.8145,90.61
198.8,0.8129,90.69
199.7,0.814,90.74
198.7,0.8115,90.66
198.3,0.8153,90.5
199.6,0.8144,90.73
200.1,0.8115,90.73
198.9,0.8144,90.63
198.4,0.8147,90.57
199.4,0.8129,90.71
198.9,0.8154,90.59
199.3,0.814,90.66
199.7,0.8141,90.7
198.1,0.8162,90.6
198.2,0.8163,90.55
199.5,0.8143,90.7
199.5,0.8145,90.64
199.5,0.8139,90.66
199.2,0.8135,90.68
198.9,0.8144,90.58
199,0.8143,90.62
198.6,0.8144,90.63
198.4,0.8157,90.56
199.2,0.8141,90.67
198.7,0.8151,90.61
200.3,0.8116,90.8
197.8,0.8174,90.54
199.1,0.8161,90.65
198.2,0.8153,90.55
199.3,0.8144,90.67
198.6,0.8157,90.6
198.9,0.8153,90.61
198.2,0.8171,90.51
199.3,0.8139,90.73
198.9,0.814,90.62
199.4,0.8138,90.72
197.6,0.8184,90.46
199.3,0.8133,90.72
199.2,0.8139,90.71
197.9,0.8173,90.52
198.8,0.8166,90.58
199.3,0.8135,90.64
199.5,0.8129,90.68
198.9,0.8132,90.67
198.5,0.8134,90.63
198.1,0.8157,90.56
198.1,0.815,90.54
199,0.8158,90.64
198.4,0.8149,90.57
198.5,0.8149,90.6
200.1,0.8117,90.8
198.5,0.8153,90.58
198.5,0.8151,90.6
199.6,0.812,90.67
199.8,0.812,90.72
198.4,0.815,90.5
199.3,0.8125,90.66
198.7,0.8135,90.6
198,0.8147,90.57
200,0.8118,90.79
197.5,0.8162,90.46
198.9,0.8136,90.63
199.1,0.8124,90.65
199.1,0.8128,90.7
198.2,0.8137,90.57
199,0.8133,90.67
198.7,0.8138,90.61
198.2,0.8158,90.6
200,0.8116,90.8
198.9,0.8154,90.66
199.5,0.8129,90.72
198.7,0.8126,90.64
198.3,0.8154,90.57
198.6,0.8157,90.59
197.7,0.816,90.52
197.5,0.8172,90.47
198.6,0.8157,90.58
197.9,0.8159,90.45
197.8,0.8166,90.51
198.9,0.8156,90.68
198.5,0.8152,90.63
199.7,0.8126,90.74
199.7,0.8125,90.72
198.9,0.8147,90.61
199.5,0.8134,90.68
199.8,0.8142,90.7
199.8,0.8134,90.73
198.7,0.8142,90.63
199.6,0.8137,90.71
198.3,0.8163,90.54
199.1,0.8142,90.67
199.3,0.8142,90.68
198.7,0.8146,90.62
198.3,0.8145,90.55
199.2,0.8146,90.68
199.3,0.8129,90.71
197.9,0.8186,90.51
197.2,0.8206,90.32
198.7,0.8156,90.63
198.4,0.8152,90.62
199,0.8147,90.64
199.6,0.8142,90.66
198.5,0.8158,90.55
199.7,0.8123,90.71
199.4,0.8118,90.72
199.8,0.8126,90.74
199.4,0.8136,90.67
197.3,0.8165,90.46
197.1,0.8166,90.46
198.1,0.814,90.58
199.8,0.8117,90.8
200.3,0.8107,90.77
199.2,0.8138,90.65
198.1,0.8174,90.54
198.7,0.8154,90.63
199.3,0.8139,90.69
199.1,0.8138,90.69
200.1,0.8126,90.8
199.2,0.8136,90.67
198.9,0.8124,90.66
199.4,0.814,90.7
199,0.8155,90.64
199.3,0.8139,90.66
198.6,0.8147,90.63
198.2,0.8163,90.58
197.8,0.8162,90.52
198.4,0.8158,90.6
198.6,0.815,90.62
198.8,0.8162,90.58
199.5,0.8145,90.76
198.4,0.8149,90.57
198.7,0.8152,90.62
198.9,0.8142,90.61
198.8,0.8141,90.67
198,0.8161,90.48
199.1,0.8123,90.65
198.9,0.8152,90.61
198.5,0.8158,90.59
199.2,0.8143,90.6
199.6,0.8115,90.82
199.3,0.8143,90.65
198.2,0.8141,90.62
198.1,0.8164,90.53
200.2,0.8126,90.73
199.5,0.8129,90.71
199.3,0.8147,90.64
198.9,0.8157,90.62
197.4,0.8173,90.47
199.8,0.8117,90.76
199.9,0.8125,90.74
199.5,0.8149,90.72
200.1,0.8113,90.82
198.7,0.8139,90.64
198.8,0.8138,90.57
199.1,0.8128,90.66
199.1,0.8138,90.66
198.7,0.8152,90.63
199.3,0.8126,90.7
200,0.8111,90.77
197.8,0.8153,90.54
198,0.817,90.5
198.8,0.8132,90.68
198.1,0.8149,90.49
198.3,0.8148,90.57
199.7,0.8153,90.7
198.7,0.8141,90.6
199.9,0.8126,90.76
197.8,0.8172,90.53
198.6,0.8124,90.65
198.9,0.8146,90.68
198.5,0.8163,90.61
199.5,0.8136,90.67
199.2,0.8148,90.61
199.2,0.8151,90.64
199.1,0.8148,90.65
198.3,0.8165,90.56
198.9,0.8156,90.65
198.9,0.8136,90.68
198.7,0.8137,90.65
198.8,0.8139,90.64
197.6,0.8161,90.45
198.9,0.8148,90.56
199.3,0.8141,90.63
198,0.8153,90.55
198,0.8149,90.56
198.9,0.814,90.67
198.5,0.816,90.55
198.1,0.8164,90.53
197.8,0.816,90.58
198.3,0.8152,90.61
199.3,0.8133,90.67
198.5,0.8143,90.54
197.9,0.8141,90.5
198.3,0.8134,90.65
198.6,0.8146,90.65
198,0.8162,90.52
198.2,0.8171,90.52
199.6,0.8121,90.77
198.7,0.8136,90.62
199.4,0.8133,90.68
198.3,0.8157,90.54
198.6,0.8155,90.57
199,0.8148,90.6
197.5,0.8163,90.46
198.3,0.8173,90.48
197.3,0.8181,90.42
197.9,0.8159,90.55
198,0.8158,90.59
197.5,0.8169,90.49
199.3,0.813,90.7
198.4,0.8155,90.55
199.2,0.8136,90.65
199.8,0.8137,90.73
199,0.8144,90.63
198.9,0.8132,90.65
200.2,0.8131,90.74
200.2,0.813,90.7
200.4,0.8114,90.77
198.1,0.8136,90.51
198.2,0.8151,90.62
199.7,0.8128,90.67
199.1,0.8135,90.7
198.9,0.8132,90.65
198.7,0.8145,90.61
198.3,0.8136,90.59
199.5,0.814,90.61
198.2,0.817,90.55
197.6,0.8144,90.55
199.1,0.8129,90.66
200.1,0.812,90.85
198,0.8146,90.56
198,0.8162,90.55
198.9,0.814,90.71
199.1,0.8137,90.65
198.7,0.8151,90.58
200.3,0.8131,90.77
198.8,0.8137,90.63
198.4,0.8156,90.55
198.9,0.8123,90.66
198.8,0.8148,90.64
199.2,0.8146,90.66
198.5,0.8142,90.61
199.7,0.8129,90.72
199,0.812,90.73
199.3,0.8126,90.72
198.9,0.8145,90.66
198.9,0.8151,90.62
199.6,0.8126,90.67
198.8,0.8142,90.58
199.9,0.8143,90.7
199,0.8161,90.63
199.3,0.8141,90.65
198.4,0.8145,90.55
198.7,0.8131,90.67
198.1,0.8164,90.47
199,0.8143,90.61
198.7,0.8142,90.61
198.6,0.8123,90.66
197.8,0.8158,90.53
198.2,0.8154,90.58
197.5,0.8165,90.47
200.1,0.8096,90.81
201,0.8125,90.78
200.4,0.8118,90.79
198.6,0.8157,90.61
198.5,0.8138,90.59
198.7,0.815,90.63
198.9,0.8151,90.64
198.1,0.8159,90.58
197.6,0.8175,90.49
198,0.816,90.52
199.3,0.814,90.67
199.5,0.8138,90.67
198.2,0.8156,90.48
198.2,0.8158,90.57
198.4,0.8162,90.51
198.6,0.8157,90.6
198.2,0.8167,90.51
198.7,0.8159,90.59
199.1,0.8163,90.64
200.4,0.812,90.83
198.4,0.8134,90.54
199.1,0.8117,90.73
198.4,0.8141,90.55
198.3,0.8136,90.55
197.9,0.8164,90.53
198.6,0.8169,90.57
198.8,0.815,90.61
199.5,0.812,90.73
198.7,0.8167,90.6
199.9,0.8135,90.73
198.7,0.8132,90.66
198.3,0.815,90.58
199.2,0.814,90.66
199.2,0.8136,90.69
198.3,0.8164,90.51
198.9,0.8155,90.64
199.7,0.8142,90.69
199.3,0.8132,90.69
199.4,0.814,90.67
198.5,0.8153,90.53
198.7,0.8141,90.63
198.7,0.8141,90.64
199.2,0.8152,90.6
198.4,0.8148,90.51
198.6,0.8152,90.62
199.3,0.8147,90.66
199.7,0.8126,90.7
198.8,0.8144,90.66
198.7,0.8123,90.63
198.4,0.8146,90.59
198.4,0.8152,90.53
198.7,0.8157,90.58
198.7,0.8155,90.61
198.2,0.8158,90.52
199.5,0.8134,90.69
200.2,0.8123,90.76
199.4,0.8112,90.75
198.7,0.8117,90.69
199,0.8141,90.69
198.9,0.8136,90.71
199.2,0.8149,90.61
199.6,0.8158,90.72
198.9,0.8168,90.58
200.1,0.8131,90.78
198.6,0.8135,90.66
199.4,0.8115,90.74
197.3,0.8175,90.46
198.7,0.8145,90.57
198.3,0.8143,90.57
198.7,0.8135,90.62
197.9,0.8161,90.48
198.2,0.8149,90.6
198.8,0.8144,90.64
199.3,0.8142,90.69
198.5,0.814,90.64
198.9,0.8153,90.67
198.7,0.8155,90.65
198.8,0.8129,90.64
199.6,0.8121,90.71
200,0.8113,90.81
199,0.8151,90.59
198,0.8164,90.54
198.4,0.8138,90.62
198.8,0.8142,90.64
197.9,0.8164,90.52
198.9,0.8151,90.66
198.5,0.8176,90.51
197.9,0.8173,90.5
197.6,0.8157,90.51
198.9,0.8128,90.62
199,0.8141,90.63
198.5,0.8151,90.62
197.4,0.8166,90.47
200.1,0.8119,90.83
197.5,0.8176,90.48
197.1,0.8191,90.42
198.1,0.8148,90.56
199,0.8143,90.72
198.9,0.8144,90.66
198.8,0.8146,90.61
197.9,0.8165,90.53
198.6,0.8138,90.6
198.1,0.8159,90.52
199.2,0.8147,90.68
198.6,0.8142,90.53
198.4,0.8162,90.58
197.2,0.8165,90.39
198.6,0.8134,90.63
198.6,0.8145,90.58
198.7,0.8128,90.66
198.3,0.8146,90.57
198,0.8151,90.57
197.6,0.815,90.48
197.8,0.8138,90.54
197.7,0.8161,90.56
199.3,0.8141,90.73
199.2,0.8134,90.63
198,0.8137,90.58
198.7,0.8122,90.6
199.3,0.8114,90.72
198.2,0.8142,90.61
198.2,0.8154,90.51
198,0.8176,90.48
198.3,0.8143,90.58
197.1,0.8182,90.41
198.3,0.8137,90.59
198.5,0.8153,90.61
199.3,0.8151,90.64
197.5,0.8161,90.51
197.9,0.8155,90.52
197.8,0.8146,90.57
198.6,0.8148,90.56
198.4,0.8141,90.61
198,0.8165,90.55
196.7,0.8161,90.42
197.6,0.8169,90.44
197.7,0.8159,90.47
196.8,0.8173,90.39
198.4,0.8159,90.55
198.3,0.8144,90.64
198.2,0.8137,90.61
198.6,0.8151,90.61
198.5,0.8147,90.58
197.6,0.8176,90.51
198.4,0.814,90.61
198.3,0.8147,90.58
197.6,0.8168,90.49
197.9,0.8159,90.55
197.4,0.816,90.49
198,0.8159,90.56
198.2,0.8154,90.49
198.4,0.815,90.59
200,0.813,90.72
199.6,0.8142,90.66
198.4,0.8147,90.59
198.7,0.8156,90.55
197.7,0.8167,90.49
198.4,0.8143,90.55
197.6,0.8165,90.45
197.9,0.8155,90.54
198.8,0.8135,90.62
199.7,0.8149,90.72
198.7,0.8153,90.59
198.4,0.815,90.56
200.3,0.812,90.82
199,0.8123,90.73
199.8,0.8134,90.74
199.3,0.8146,90.68
198.2,0.8149,90.56
199.2,0.8142,90.63
198.2,0.8163,90.59
198,0.8175,90.47
198.3,0.8155,90.53
197.6,0.8162,90.46
199,0.813,90.66
199.1,0.8129,90.66
198.3,0.8151,90.63
199.9,0.8113,90.79
199.1,0.8148,90.64
200.9,0.8111,90.87
199,0.8146,90.63
198.1,0.8156,90.51
198.7,0.8134,90.62
198.7,0.8145,90.59
198.6,0.814,90.6
199.5,0.8129,90.71
198,0.8161,90.47
198.9,0.8128,90.69
198.4,0.8152,90.61
198.9,0.8147,90.65
199,0.8148,90.68
198.6,0.8152,90.55
199.6,0.8145,90.66
197.5,0.8195,90.41
199.5,0.8124,90.67
198.9,0.8152,90.59
198.7,0.8159,90.61
199.7,0.814,90.69
199.5,0.8121,90.7
198.8,0.8156,90.61
197.3,0.8187,90.45
197.9,0.8153,90.53
198.7,0.8133,90.59
198.6,0.8125,90.56
196.5,0.8172,90.38
197.1,0.817,90.44
197.6,0.8157,90.49
198.4,0.8153,90.58
198,0.8164,90.52
198.4,0.8146,90.58
198.2,0.8148,90.6
198.6,0.8147,90.55
198.9,0.8142,90.59
197.8,0.815,90.47
199.9,0.8143,90.73
199,0.8152,90.71
198.6,0.8174,90.6
199.2,0.8135,90.69
198.7,0.8147,90.6
197.9,0.8157,90.47
200.3,0.8124,90.75
199.4,0.8145,90.7
198.7,0.8136,90.62
199.6,0.8114,90.78
198.4,0.8173,90.55
199.5,0.815,90.74
199.9,0.8137,90.74
198.9,0.8134,90.63
198.7,0.8135,90.63
198.1,0.8138,90.58
198.7,0.8142,90.64
199,0.8139,90.63
198.9,0.8146,90.68
198.7,0.8154,90.59
198,0.8152,90.51
198.2,0.8163,90.53
198.1,0.8163,90.53
198.8,0.8147,90.64
198.4,0.815,90.51
198.6,0.8161,90.52
198.6,0.8152,90.55
198.9,0.8134,90.63
198,0.8155,90.55
199.3,0.8138,90.73
200.3,0.8143,90.76
198,0.8167,90.56
198.7,0.8157,90.61
198.6,0.8147,90.58
198.7,0.8148,90.6
200.1,0.813,90.74
199.3,0.8125,90.67
198.2,0.8169,90.57
198.5,0.8141,90.65
199.3,0.814,90.71
198.4,0.8148,90.59
197.2,0.8177,90.47
198.9,0.8135,90.65
198.7,0.814,90.62
198.4,0.8141,90.57
198.5,0.814,90.61
199.2,0.8139,90.67
198.9,0.8138,90.64
198,0.8141,90.5
199.1,0.8115,90.69
199,0.8135,90.64
198.4,0.8146,90.57
198.3,0.8154,90.53
198.9,0.8133,90.68
199.1,0.8143,90.61
198.9,0.8143,90.64
198.9,0.8154,90.61
197.9,0.8174,90.49
199,0.8151,90.67
198.9,0.8152,90.65
199.3,0.8138,90.66
199.8,0.8132,90.66
199.4,0.8144,90.6
199.8,0.8142,90.72
199.4,0.814,90.7
199.4,0.8154,90.63
199.1,0.8153,90.67
199.1,0.8137,90.63
198.3,0.815,90.51
198.8,0.8145,90.64
198.9,0.8148,90.61
198.8,0.8168,90.62
198.3,0.815,90.6
199.4,0.813,90.69
198.7,0.8144,90.62
200.3,0.8117,90.8
198.8,0.8157,90.59
199.3,0.8125,90.72
198.2,0.8155,90.55
199.5,0.8133,90.68
198.8,0.8154,90.59
199.1,0.8165,90.6
199.7,0.8131,90.74
198.9,0.8145,90.67
199.3,0.8145,90.65
198.9,0.8138,90.66
198.8,0.816,90.59
198,0.8175,90.56
197.7,0.8181,90.51
198.4,0.815,90.61
199.3,0.8131,90.69
199.2,0.8141,90.65
198.4,0.8159,90.59
197.6,0.8182,90.43
197.5,0.8172,90.51
197.9,0.8145,90.51
198.3,0.8142,90.59
198.1,0.8152,90.53
199.1,0.813,90.65
199.4,0.8135,90.7
197.5,0.8155,90.47
198.9,0.8152,90.62
199.3,0.8138,90.74
200.1,0.8127,90.8
199.2,0.8134,90.7
198.6,0.8187,90.53
199.1,0.8135,90.73
198.8,0.8131,90.63
199.6,0.8119,90.72
199.3,0.8148,90.66
198,0.8137,90.6
197.9,0.8166,90.5
198.5,0.8148,90.57
198.3,0.8156,90.55
197.5,0.8168,90.5
197.6,0.8157,90.5
197.6,0.8159,90.52
198.8,0.8138,90.63
198.4,0.8143,90.57
198,0.8171,90.51
197.5,0.8156,90.48
199.1,0.8116,90.66
199.2,0.8121,90.66
198.9,0.8155,90.66
198.4,0.8151,90.62
198.6,0.8164,90.6
199.1,0.8138,90.67
199.3,0.8155,90.61
198.3,0.8162,90.55
200.2,0.8115,90.8
199.4,0.8129,90.73
197.8,0.8153,90.57
198.9,0.8146,90.66
199.7,0.8136,90.71
198.4,0.8158,90.55
199.1,0.8146,90.64
198,0.8158,90.51
198.5,0.8167,90.53
198.8,0.8144,90.57
199.5,0.8117,90.75
198.6,0.8169,90.55
198.9,0.816,90.6
199.6,0.8127,90.72
198.4,0.8156,90.56
200.1,0.8128,90.76
200.7,0.8102,90.85
199.8,0.8132,90.65
199.3,0.8136,90.68
200.2,0.8129,90.78
198.8,0.8141,90.64
199.7,0.8117,90.77
198.8,0.8118,90.72
198.9,0.8121,90.72
197.9,0.8148,90.56
199.4,0.8131,90.66
198.9,0.8155,90.56
198.7,0.8133,90.66
199,0.8127,90.66
198.3,0.8153,90.61
198.1,0.8162,90.58
199.2,0.8127,90.69
198.6,0.8151,90.61
198.3,0.8156,90.52
199.4,0.8134,90.67
199.5,0.8152,90.68
198.1,0.8162,90.54
198,0.8137,90.6
199.2,0.8149,90.69
199,0.814,90.71
199.7,0.8128,90.73
199.6,0.8143,90.65
197.9,0.8158,90.55
199.5,0.8136,90.73
198.5,0.8142,90.56
198.7,0.8144,90.59
198.5,0.8137,90.57
199,0.8136,90.61
197.8,0.8187,90.46
198.9,0.8142,90.7
198.7,0.8168,90.6
199.2,0.8123,90.7
197.8,0.8154,90.53
197.7,0.8164,90.49
198.9,0.8142,90.62
199.1,0.8135,90.65
198.7,0.8152,90.6
198.9,0.8143,90.64
199.5,0.8143,90.66
199.6,0.8136,90.65
199.3,0.815,90.65
199.2,0.8157,90.63
197,0.8174,90.4
197.8,0.8159,90.5
198.1,0.8147,90.52
198.1,0.8147,90.52
198.1,0.8153,90.5
198.9,0.816,90.59
