hERG_IC50,hERG_h,hERG_Bmax
5.459,0.9877,87.74
5.472,0.988,87.75
5.459,0.9858,87.76
5.466,0.9867,87.78
5.46,0.9876,87.74
5.472,0.9878,87.76
5.477,0.9862,87.78
5.481,0.9848,87.8
5.483,0.9869,87.8
5.476,0.9858,87.75
5.46,0.9882,87.71
5.467,0.9888,87.71
5.481,0.9887,87.77
5.464,0.9892,87.73
5.457,0.9895,87.73
5.457,0.9889,87.77
5.446,0.9901,87.74
5.458,0.9894,87.74
5.475,0.9863,87.78
5.479,0.9839,87.84
5.47,0.9839,87.81
5.471,0.9845,87.84
5.467,0.9852,87.8
5.469,0.9862,87.8
5.472,0.9865,87.8
5.473,0.9862,87.81
5.458,0.9864,87.71
5.474,0.9865,87.77
5.482,0.9871,87.76
5.467,0.9873,87.76
5.474,0.9879,87.75
5.461,0.9846,87.76
5.475,0.9857,87.77
5.48,0.9843,87.79
5.462,0.9857,87.76
5.484,0.9867,87.83
5.462,0.9883,87.75
5.49,0.9871,87.84
5.455,0.9876,87.75
5.463,0.9887,87.72
5.46,0.987,87.75
5.489,0.9859,87.83
5.488,0.9857,87.8
5.467,0.9844,87.77
5.461,0.9888,87.71
5.479,0.9877,87.8
5.482,0.9878,87.8
5.473,0.9869,87.78
5.483,0.9887,87.8
5.464,0.9896,87.75
5.467,0.9847,87.79
5.462,0.9877,87.76
5.473,0.9873,87.79
5.473,0.9881,87.76
5.464,0.9894,87.77
5.483,0.9862,87.85
5.466,0.9866,87.78
5.474,0.9878,87.78
5.458,0.9844,87.79
5.49,0.9849,87.86
5.474,0.9888,87.77
5.475,0.9852,87.75
5.481,0.9848,87.81
5.464,0.9868,87.77
5.466,0.9866,87.78
5.471,0.9861,87.77
5.473,0.9865,87.81
5.473,0.9882,87.74
5.447,0.9858,87.72
5.446,0.9879,87.65
5.471,0.989,87.72
5.463,0.9884,87.76
5.468,0.9892,87.71
5.457,0.9872,87.73
5.471,0.9896,87.72
5.48,0.9877,87.79
5.468,0.9889,87.74
5.475,0.9877,87.77
5.468,0.9865,87.81
5.469,0.9861,87.75
5.452,0.987,87.68
5.472,0.9873,87.74
5.466,0.9876,87.75
5.486,0.9883,87.77
5.47,0.9889,87.75
5.471,0.9857,87.75
5.472,0.9866,87.79
5.474,0.9885,87.77
5.479,0.9829,87.87
5.48,0.9887,87.79
5.475,0.9887,87.77
5.459,0.9882,87.74
5.461,0.9874,87.74
5.469,0.9884,87.73
5.483,0.9862,87.83
5.467,0.985,87.77
5.468,0.9895,87.77
5.449,0.9875,87.73
5.456,0.9909,87.71
5.475,0.9892,87.73
5.472,0.9891,87.75
5.475,0.988,87.77
5.472,0.9851,87.79
5.477,0.9848,87.84
5.484,0.985,87.84
5.483,0.9857,87.86
5.491,0.9858,87.87
5.484,0.9829,87.82
5.478,0.9857,87.79
5.469,0.9871,87.79
5.472,0.9862,87.78
5.468,0.9882,87.75
5.46,0.9871,87.76
5.47,0.9881,87.75
5.451,0.9874,87.75
5.479,0.9872,87.79
5.474,0.9869,87.78
5.471,0.9852,87.8
5.483,0.9862,87.8
5.474,0.986,87.78
5.46,0.9866,87.74
5.462,0.987,87.73
5.466,0.9868,87.76
5.476,0.9856,87.78
5.47,0.9863,87.78
5.465,0.987,87.77
5.451,0.9888,87.72
5.455,0.9881,87.73
5.472,0.9861,87.74
5.472,0.9874,87.79
5.48,0.986,87.76
5.48,0.9846,87.8
5.45,0.987,87.72
5.469,0.9845,87.76
5.487,0.9834,87.82
5.466,0.9892,87.76
5.466,0.9873,87.77
5.465,0.9858,87.77
5.48,0.9864,87.83
5.484,0.9833,87.81
5.495,0.9844,87.82
5.468,0.986,87.74
5.461,0.9899,87.74
5.452,0.9877,87.71
5.466,0.9884,87.74
5.475,0.9876,87.77
5.465,0.9876,87.75
5.46,0.988,87.74
5.472,0.9873,87.79
5.477,0.9853,87.82
5.475,0.986,87.72
5.482,0.9869,87.76
5.47,0.9876,87.76
5.478,0.9879,87.74
5.469,0.9873,87.74
5.485,0.985,87.75
5.5,0.9864,87.82
5.471,0.9891,87.76
5.465,0.9861,87.77
5.479,0.985,87.81
5.486,0.9857,87.77
5.479,0.9844,87.8
5.479,0.9853,87.84
5.464,0.9872,87.76
5.464,0.988,87.75
