hERG_IC50,hERG_h,hERG_Bmax
257.1,0.7036,95.74
256,0.7072,95.61
255.7,0.7066,95.6
257.1,0.7075,95.61
257.2,0.7071,95.62
258.2,0.7056,95.66
258,0.7058,95.67
257.7,0.7068,95.63
257.2,0.7056,95.64
257.2,0.707,95.61
257.2,0.7061,95.64
257.4,0.707,95.61
257.4,0.7049,95.65
256.4,0.7061,95.59
255.8,0.7064,95.59
255.8,0.7062,95.54
257.4,0.7059,95.64
257.9,0.7027,95.68
256.1,0.707,95.61
257.2,0.7046,95.69
257.3,0.7044,95.68
257.6,0.7053,95.65
257.8,0.7053,95.68
257.7,0.7052,95.67
257.6,0.7045,95.65
257.4,0.7055,95.67
256.3,0.7073,95.59
257.4,0.7045,95.74
256.5,0.7045,95.64
257.9,0.7046,95.72
256.9,0.7049,95.64
256.7,0.7049,95.66
256.5,0.7061,95.61
256.9,0.7054,95.64
256.6,0.7061,95.68
256.5,0.7076,95.56
256.4,0.7055,95.6
257.5,0.7073,95.61
258,0.7066,95.64
257.3,0.7047,95.63
257.6,0.7058,95.66
257.3,0.7056,95.67
256.3,0.707,95.59
256.2,0.706,95.6
256.3,0.7059,95.65
256.2,0.7051,95.61
257.4,0.7047,95.65
256.6,0.7056,95.65
256.1,0.7067,95.64
256.2,0.7074,95.61
256.9,0.7065,95.68
257.1,0.7051,95.64
256.8,0.7061,95.63
256.6,0.7052,95.68
256.8,0.7052,95.67
257.3,0.706,95.7
258.1,0.7034,95.75
258.2,0.7023,95.78
255.7,0.7046,95.61
257.5,0.7043,95.67
257.8,0.7049,95.7
257.3,0.7054,95.68
256.7,0.7061,95.61
256.6,0.7061,95.6
258,0.7048,95.72
256.9,0.7047,95.59
257,0.7064,95.71
256.6,0.7064,95.67
257.5,0.7058,95.65
257.7,0.704,95.68
256.4,0.7069,95.63
257.2,0.7045,95.7
256.1,0.7058,95.59
255.6,0.7066,95.57
256.9,0.7051,95.69
257.1,0.7051,95.69
258.1,0.7035,95.74
257.3,0.7048,95.72
256.1,0.7051,95.62
255.6,0.707,95.59
257.6,0.7051,95.71
255.4,0.708,95.57
257.2,0.7056,95.67
256.8,0.706,95.64
256.5,0.7069,95.65
257.4,0.7055,95.72
256.9,0.7043,95.72
257,0.7054,95.67
257.3,0.7049,95.68
256.3,0.7066,95.58
255.3,0.707,95.53
255.5,0.7077,95.59
256.5,0.7076,95.62
256.9,0.7057,95.67
257.1,0.7055,95.67
256.8,0.7064,95.68
256.1,0.706,95.56
257.1,0.7068,95.62
257.7,0.7053,95.67
257.6,0.706,95.64
257.1,0.7064,95.61
257.2,0.7051,95.6
256.6,0.7067,95.58
257.1,0.7051,95.67
256.9,0.7055,95.66
257.2,0.7048,95.67
256.9,0.7065,95.62
257.1,0.7057,95.65
257.1,0.705,95.65
257.3,0.7058,95.68
256.5,0.706,95.62
255.7,0.706,95.56
255.8,0.7049,95.63
256.6,0.7047,95.66
257.3,0.7057,95.6
256.9,0.7059,95.65
257.4,0.7042,95.7
258,0.7054,95.76
258.9,0.7046,95.77
256.6,0.7051,95.69
256.9,0.7063,95.66
257.2,0.7062,95.67
257.2,0.704,95.73
255.1,0.7073,95.59
257.7,0.7062,95.72
257.7,0.7059,95.65
257.3,0.7052,95.66
256.2,0.7061,95.62
256.7,0.7048,95.66
256.7,0.7036,95.68
257.1,0.706,95.66
256.7,0.705,95.6
256.8,0.7069,95.63
257.7,0.7067,95.64
255.8,0.7069,95.57
257.6,0.7061,95.61
256.2,0.7069,95.62
258,0.7061,95.71
257.3,0.7066,95.63
257.9,0.7053,95.66
258,0.7049,95.68
256.8,0.7058,95.62
257.9,0.7056,95.67
257,0.7047,95.68
256.3,0.7048,95.67
256.5,0.7061,95.63
256.2,0.7065,95.56
258.1,0.7044,95.71
257,0.7047,95.66
256.4,0.706,95.6
257.1,0.7052,95.66
256.6,0.7062,95.65
256.1,0.7052,95.63
257.8,0.7047,95.7
257.3,0.7037,95.73
256.8,0.7049,95.69
256.6,0.7062,95.64
256,0.707,95.59
256.9,0.7064,95.66
256.7,0.7058,95.67
256.4,0.7055,95.6
257.1,0.704,95.65
255.7,0.709,95.53
257,0.7049,95.65
256.8,0.7042,95.7
256.9,0.706,95.63
257.2,0.7044,95.63
257.3,0.7062,95.68
256.7,0.7057,95.63
257.2,0.7052,95.63
255.7,0.7062,95.6
255.4,0.7069,95.55
256.2,0.7074,95.6
256.5,0.706,95.64
256,0.7063,95.6
256.6,0.7048,95.66
257,0.7037,95.69
256.7,0.7047,95.69
258.7,0.705,95.74
256.1,0.7057,95.59
256.7,0.7052,95.66
257.3,0.7047,95.69
257.7,0.7041,95.66
257.5,0.7059,95.63
257.1,0.7055,95.66
256.9,0.7066,95.65
257.4,0.7061,95.7
258.2,0.7034,95.72
258.6,0.7035,95.77
257.4,0.7041,95.7
257.1,0.7045,95.7
256.2,0.706,95.63
256,0.705,95.61
256.9,0.705,95.62
255.5,0.7061,95.52
256.7,0.7047,95.62
257.6,0.7036,95.65
257.4,0.7042,95.63
256.7,0.7057,95.61
257.3,0.7047,95.71
256.3,0.7059,95.65
256.5,0.7064,95.56
256.3,0.7064,95.6
256,0.7073,95.56
257.7,0.706,95.71
256.4,0.7075,95.62
256.4,0.7062,95.59
256.9,0.7054,95.65
256.8,0.7059,95.64
256.9,0.7067,95.62
257,0.7055,95.66
256.7,0.7066,95.63
256.7,0.7056,95.66
257.4,0.7039,95.72
256.5,0.7058,95.66
256.9,0.7064,95.67
256.9,0.7057,95.62
256.1,0.7063,95.6
257,0.7062,95.62
258,0.7051,95.69
257.3,0.7049,95.68
256.9,0.7053,95.6
256.8,0.705,95.63
256.8,0.7041,95.69
257.3,0.7045,95.72
257.1,0.7053,95.65
256.4,0.7063,95.65
256.8,0.706,95.66
256.7,0.7085,95.6
256,0.7069,95.57
257.4,0.7058,95.64
256.6,0.7054,95.66
256.7,0.705,95.66
256.4,0.7058,95.62
255.9,0.7071,95.61
255.3,0.7074,95.55
256.6,0.707,95.64
257.8,0.7035,95.7
257.9,0.7036,95.7
258.3,0.7047,95.71
