hERG_IC50,hERG_h,hERG_Bmax
49.17,0.6509,70
49.14,0.6514,70
49.13,0.6521,70
48.93,0.6492,70
49.06,0.6501,70
49.36,0.6465,70
49.28,0.6489,70
49.03,0.6515,70
48.89,0.6493,70
48.95,0.6497,70
49.01,0.649,70
49.11,0.6522,70
49.09,0.6463,70
49.01,0.6488,70
49.09,0.6482,70
49.15,0.6498,70
49.25,0.6484,70
49.31,0.6485,70
48.91,0.6489,70
49.08,0.6513,70
49.01,0.6486,70
49.1,0.6485,70
49.11,0.6511,70
49.16,0.6507,70
48.96,0.6517,70
48.97,0.6481,70
49.08,0.6492,70
49.23,0.6485,70
49.13,0.6496,70
49.22,0.6507,70
49.57,0.6485,70
48.92,0.6516,70
49.26,0.6493,70
48.92,0.6458,70
49.11,0.6469,70
49.22,0.6494,70
49.14,0.6517,70
48.97,0.6518,70
49.07,0.6493,70
49.13,0.6487,70
48.73,0.6469,70
48.73,0.6494,70
48.64,0.6525,70
49.22,0.6508,70
49.18,0.6493,70
49.17,0.6511,70
49.46,0.6482,70
49.01,0.6496,70
49.17,0.6522,70
49.22,0.651,70
49.17,0.651,70
49.03,0.6508,70
49,0.6512,70
49.27,0.6495,70
49.45,0.6477,70
49.07,0.6484,70
49.17,0.6513,70
49.06,0.6517,70
48.95,0.6521,70
49.34,0.6498,70
49.44,0.6488,70
49.02,0.6487,70
49.49,0.6493,70
49.46,0.6486,70
49.14,0.6486,70
49.08,0.6494,70
49.21,0.6499,70
49.18,0.651,70
49.31,0.6501,70
49.25,0.6506,70
49.16,0.6499,70
49.22,0.6494,70
49.02,0.6501,70
48.87,0.6505,70
49.07,0.6472,70
48.88,0.6515,70
49.12,0.6487,70
49.05,0.6492,70
49.35,0.6499,70
49.18,0.6484,70
49.15,0.6482,70
49.12,0.6488,70
49.11,0.6474,70
48.91,0.6499,70
49.18,0.6469,70
48.94,0.6505,70
49.17,0.6491,70
49.14,0.6491,70
49.2,0.65,70
49.21,0.6497,70
49.21,0.6496,70
49.32,0.6497,70
49.32,0.6516,70
49.15,0.6493,70
49.01,0.6527,70
49.12,0.6511,70
49.14,0.6515,70
49.23,0.648,70
49.29,0.6491,70
48.63,0.6505,70
48.96,0.6508,70
49.16,0.6482,70
49,0.6487,70
49.13,0.6492,70
48.92,0.6494,70
48.99,0.6486,70
49.06,0.6513,70
49.2,0.6498,70
49.1,0.6497,70
49.14,0.6486,70
48.98,0.6475,70
