hERG_IC50,hERG_h,hERG_Bmax
17560,0.8587,86.69
17680,0.858,86.8
17560,0.8591,86.66
17610,0.8587,86.68
17670,0.8565,86.77
17660,0.8564,86.82
17630,0.8583,86.72
17580,0.8587,86.7
17600,0.86,86.72
17660,0.8571,86.76
17640,0.8581,86.74
17610,0.8588,86.71
17720,0.8552,86.83
17610,0.8575,86.67
17550,0.8586,86.62
17640,0.8582,86.76
17600,0.8604,86.62
17650,0.8574,86.75
17660,0.8598,86.73
17680,0.8603,86.69
17640,0.8568,86.76
17600,0.858,86.71
17630,0.8586,86.72
17640,0.8576,86.72
17650,0.8611,86.66
17630,0.8598,86.69
17670,0.8602,86.74
17620,0.8585,86.69
17610,0.8584,86.71
17590,0.8578,86.74
17640,0.8581,86.75
17600,0.8589,86.72
17600,0.8593,86.62
17620,0.8592,86.67
17640,0.8584,86.69
17540,0.8622,86.56
17610,0.8582,86.66
17680,0.8563,86.77
17690,0.8573,86.81
17690,0.8587,86.79
17530,0.8614,86.59
17660,0.8575,86.73
17640,0.8591,86.71
17660,0.8586,86.76
17740,0.8598,86.78
17700,0.8584,86.81
17670,0.8598,86.71
17730,0.856,86.88
17660,0.8559,86.8
17650,0.8583,86.72
17650,0.8565,86.73
17630,0.8593,86.7
17650,0.859,86.7
17580,0.8583,86.68
17640,0.8585,86.7
17660,0.8571,86.72
17570,0.8603,86.65
17680,0.8562,86.79
17660,0.8563,86.79
17720,0.8595,86.73
17710,0.8581,86.81
17650,0.8563,86.77
17770,0.8561,86.84
17780,0.8571,86.81
17700,0.8568,86.76
17670,0.8583,86.74
17710,0.8562,86.8
17580,0.8581,86.72
17660,0.8581,86.82
17630,0.8569,86.79
17660,0.8582,86.78
17620,0.8605,86.69
17720,0.8568,86.79
17670,0.8569,86.76
17550,0.8586,86.64
17610,0.8597,86.66
17660,0.8591,86.71
17620,0.8572,86.71
17590,0.8596,86.67
17660,0.8564,86.78
17760,0.8584,86.81
17660,0.8579,86.82
17690,0.8584,86.82
17620,0.8607,86.65
17540,0.859,86.67
17660,0.8584,86.75
17630,0.8597,86.69
17650,0.8575,86.74
17630,0.8578,86.71
17710,0.8564,86.83
17680,0.8569,86.8
17610,0.8608,86.67
17610,0.8588,86.72
17560,0.8608,86.64
17590,0.8578,86.69
17610,0.8584,86.75
17640,0.8586,86.76
17640,0.859,86.72
17630,0.8588,86.73
17670,0.8576,86.78
17680,0.8599,86.71
17700,0.8548,86.84
17690,0.857,86.81
17720,0.8583,86.79
17580,0.86,86.62
17680,0.8586,86.73
