hERG_IC50,hERG_h,hERG_Bmax
691.1,1.413,86.73
690.8,1.415,86.75
691.2,1.414,86.75
691.1,1.415,86.75
690.3,1.414,86.75
690.3,1.414,86.74
690.4,1.413,86.72
691.2,1.416,86.79
690.4,1.414,86.75
691,1.417,86.79
690.5,1.416,86.78
689.7,1.414,86.75
691.4,1.416,86.77
690.5,1.417,86.8
689.7,1.415,86.77
689.4,1.415,86.76
691.6,1.417,86.79
691.6,1.416,86.78
690.4,1.414,86.74
691.6,1.415,86.77
691.7,1.413,86.74
691.4,1.412,86.71
691.1,1.417,86.8
691,1.415,86.76
689.7,1.415,86.77
691,1.414,86.76
690.3,1.414,86.74
691,1.415,86.78
690.5,1.417,86.81
691.2,1.415,86.77
689.7,1.415,86.76
690.9,1.417,86.79
690.5,1.412,86.7
689.6,1.412,86.74
691.4,1.415,86.77
691.8,1.416,86.79
691.1,1.416,86.77
692.1,1.414,86.74
690.4,1.414,86.76
689.6,1.413,86.74
692.3,1.415,86.76
692,1.416,86.78
690.1,1.415,86.76
692.5,1.415,86.76
689.6,1.415,86.76
689,1.415,86.75
689.5,1.413,86.74
689.6,1.414,86.74
690.9,1.415,86.76
691.1,1.415,86.76
690.9,1.416,86.78
689.7,1.412,86.73
690.7,1.414,86.76
689.7,1.415,86.77
691.5,1.415,86.77
690.8,1.415,86.77
691,1.415,86.76
689.3,1.415,86.77
689.9,1.416,86.77
690.6,1.415,86.77
690.7,1.415,86.77
690.9,1.415,86.78
691.7,1.413,86.74
689.4,1.414,86.76
689.2,1.413,86.74
689.8,1.414,86.74
690,1.416,86.77
690.8,1.416,86.78
689.5,1.414,86.75
690.3,1.413,86.73
690.3,1.413,86.74
690.8,1.414,86.76
690.7,1.414,86.75
689.9,1.415,86.76
691.7,1.415,86.77
690.5,1.415,86.76
690.4,1.413,86.75
690.8,1.415,86.76
689.8,1.414,86.74
690.6,1.414,86.74
689.1,1.415,86.76
689.4,1.413,86.74
689.6,1.415,86.76
690.3,1.414,86.75
688.3,1.414,86.74
690.3,1.415,86.78
689.4,1.415,86.77
690.1,1.412,86.71
690.3,1.416,86.77
689.8,1.415,86.75
688.7,1.415,86.77
688.1,1.414,86.76
