hERG_IC50,hERG_h,hERG_Bmax
4.294,0.8121,95.68
4.327,0.812,95.75
4.282,0.8183,95.47
4.303,0.8158,95.68
4.299,0.8158,95.6
4.306,0.8144,95.61
4.291,0.8208,95.52
4.307,0.8144,95.71
4.311,0.8143,95.7
4.266,0.8149,95.59
4.258,0.8179,95.42
4.261,0.8148,95.49
4.27,0.8135,95.54
4.29,0.8147,95.6
4.283,0.8158,95.56
4.293,0.8146,95.64
4.309,0.814,95.74
4.298,0.813,95.68
4.305,0.8142,95.66
4.305,0.814,95.69
4.291,0.8133,95.64
4.281,0.8138,95.61
4.273,0.8189,95.54
4.288,0.8123,95.66
4.294,0.8121,95.67
4.307,0.8139,95.65
4.277,0.815,95.51
4.288,0.818,95.48
4.303,0.8152,95.63
4.301,0.8156,95.67
4.3,0.8162,95.64
4.306,0.8171,95.69
4.32,0.8137,95.77
4.298,0.8152,95.63
4.278,0.8179,95.53
4.3,0.8125,95.7
4.315,0.8114,95.81
4.289,0.8146,95.7
4.308,0.8137,95.65
4.276,0.8155,95.56
4.312,0.8135,95.65
4.31,0.8161,95.65
4.325,0.8121,95.72
4.291,0.8119,95.66
4.309,0.8133,95.64
4.319,0.8159,95.67
4.278,0.8173,95.57
4.305,0.8158,95.65
4.3,0.8154,95.63
4.295,0.8157,95.57
4.293,0.817,95.58
4.31,0.8134,95.65
4.304,0.8164,95.6
4.341,0.8107,95.83
4.322,0.812,95.75
4.28,0.8178,95.49
4.307,0.8128,95.76
4.277,0.8152,95.47
4.273,0.8144,95.56
4.32,0.8142,95.7
4.296,0.8141,95.71
4.274,0.8135,95.55
4.306,0.8086,95.77
4.313,0.8124,95.71
4.315,0.8115,95.74
4.308,0.814,95.67
4.313,0.8156,95.66
4.3,0.8155,95.6
4.287,0.8169,95.59
4.28,0.8173,95.55
4.308,0.8142,95.62
4.284,0.8174,95.5
4.334,0.8106,95.88
4.32,0.8068,95.86
4.309,0.8109,95.73
4.298,0.8146,95.66
4.298,0.8141,95.69
4.322,0.8127,95.71
4.323,0.8105,95.8
4.321,0.8127,95.72
4.302,0.8127,95.68
4.279,0.8151,95.58
4.275,0.8139,95.65
4.292,0.8146,95.63
4.31,0.8157,95.65
4.312,0.8112,95.72
4.289,0.8132,95.65
4.302,0.8124,95.68
4.304,0.812,95.67
4.321,0.8133,95.69
4.301,0.8153,95.63
4.272,0.8151,95.52
4.293,0.8155,95.56
4.311,0.8172,95.59
4.306,0.8134,95.7
4.292,0.8166,95.59
4.299,0.8146,95.63
4.326,0.8132,95.75
4.293,0.815,95.64
4.319,0.8121,95.73
4.312,0.8131,95.65
4.307,0.8139,95.63
4.295,0.8164,95.59
4.278,0.8171,95.55
4.304,0.8147,95.64
4.299,0.8158,95.58
4.304,0.8136,95.7
4.311,0.815,95.67
4.304,0.8136,95.63
4.28,0.8135,95.59
4.285,0.8173,95.49
4.278,0.817,95.53
4.319,0.8125,95.77
4.296,0.8156,95.62
4.296,0.814,95.66
4.281,0.8149,95.6
4.288,0.8151,95.65
4.273,0.8175,95.48
4.292,0.8127,95.57
4.293,0.8119,95.66
4.297,0.817,95.55
4.31,0.8162,95.69
4.302,0.8139,95.64
4.297,0.8139,95.68
4.308,0.8152,95.65
4.308,0.8145,95.62
4.284,0.8168,95.5
4.287,0.8133,95.63
4.291,0.8142,95.72
4.314,0.8116,95.74
