hERG_IC50,hERG_h,hERG_Bmax
110.4,0.9971,96.95
109.4,1.003,96.79
109.5,1.008,96.51
109.8,1.004,96.63
110.6,0.9969,96.94
110.1,0.9978,96.81
111.1,0.9961,96.99
110.5,0.9955,96.87
110.1,1.003,96.79
110.5,0.9981,96.95
109.1,1.003,96.58
109.3,1.002,96.43
110.2,1,96.63
109.3,0.9999,96.75
109.1,1.001,96.65
109.8,1.003,96.82
110.3,1,96.86
109.8,1.004,96.76
109.9,1.005,96.73
110,1.002,96.81
109.7,1.003,96.71
110.4,1.001,96.84
110.5,1.002,96.92
109.6,1.005,96.64
109.1,1.006,96.54
109.8,1.003,96.71
109.4,1.004,96.53
109.3,1.009,96.47
109.9,1.007,96.62
109.8,0.9963,96.79
109.5,0.9992,96.61
111,0.9945,97.01
109.2,1.001,96.5
109.9,1.002,96.71
109.8,0.999,96.7
110,0.9963,96.81
109.5,1.001,96.67
109.5,1.005,96.55
109.5,1.002,96.73
110.2,0.994,96.98
110.3,0.9943,96.85
111.5,0.9933,97.08
111.4,0.9939,96.97
109.8,1.003,96.73
110.8,0.9993,96.84
110.1,0.9998,96.96
108.7,1.007,96.44
108.9,1.004,96.47
108.9,1.009,96.55
109.9,1.004,96.75
110.4,0.9995,96.79
110.3,0.999,96.91
110,1.003,96.8
110.3,0.9992,96.79
111.1,0.9913,97
109.9,1.002,96.69
110.5,0.9976,96.91
110.1,1.004,96.82
110.1,0.9979,96.87
109.2,1.008,96.56
109.9,1.006,96.86
109,1.004,96.56
110.3,0.9979,96.82
110.3,0.9971,96.87
110.1,1.001,96.81
110.1,0.997,96.92
109.3,1.002,96.58
109.8,0.9961,96.82
109.8,0.9981,96.84
109.6,1.002,96.64
110.1,1.002,96.72
109.5,1.002,96.59
109.7,1.001,96.58
110.1,0.9972,96.86
110.1,1.003,96.78
109.9,1.002,96.86
110,0.9992,96.87
110,1.004,96.78
109.8,1,96.77
109.9,0.9998,96.7
109.6,1.003,96.59
109.5,1.002,96.68
109.9,0.9995,96.73
109.7,1.003,96.69
109.6,1.003,96.59
110.9,0.9929,97.01
111.2,0.9958,97.05
110.7,1.007,96.78
109.9,1.003,96.71
