hERG_IC50,hERG_h,hERG_Bmax
618.5,1.173,92.27
620.1,1.176,92.3
618.6,1.176,92.33
621.6,1.173,92.52
621.7,1.174,92.51
620.7,1.174,92.49
623.2,1.171,92.62
618.8,1.179,92.26
621.1,1.174,92.39
621.4,1.172,92.45
618.9,1.177,92.29
621.2,1.173,92.43
622.4,1.171,92.5
618.9,1.176,92.31
620.3,1.174,92.41
619.5,1.174,92.37
622.1,1.172,92.48
621.7,1.173,92.44
620.8,1.171,92.45
620.6,1.171,92.45
621.4,1.17,92.52
620.2,1.174,92.37
618.5,1.174,92.33
617.6,1.177,92.27
619,1.171,92.41
618.5,1.178,92.26
620.3,1.173,92.42
620.1,1.175,92.4
619.1,1.172,92.32
622.2,1.173,92.48
619.6,1.176,92.34
619.4,1.174,92.38
621,1.173,92.49
622.1,1.171,92.51
619.6,1.173,92.38
623.1,1.168,92.64
623.2,1.167,92.59
622.9,1.169,92.53
622.3,1.17,92.51
619.1,1.176,92.3
617.9,1.175,92.31
618.9,1.175,92.4
621.5,1.176,92.48
622.8,1.172,92.51
621,1.173,92.49
619.2,1.175,92.36
621,1.171,92.47
618.7,1.172,92.39
618,1.172,92.36
617.1,1.175,92.27
617.8,1.175,92.31
618.4,1.173,92.36
617.3,1.176,92.23
618.4,1.176,92.23
616.9,1.177,92.25
618.8,1.174,92.31
617.1,1.177,92.25
617.3,1.176,92.24
616.1,1.18,92.16
618.2,1.177,92.21
618.8,1.173,92.31
619,1.177,92.26
623.1,1.171,92.54
622.1,1.171,92.5
621.6,1.173,92.47
623.1,1.174,92.51
621.1,1.174,92.44
619.4,1.176,92.37
619.9,1.177,92.38
616.4,1.177,92.22
617.4,1.177,92.25
619.2,1.173,92.39
618.2,1.174,92.29
616.4,1.176,92.16
623.5,1.169,92.54
621,1.175,92.39
620.8,1.173,92.43
619.4,1.175,92.36
620.3,1.174,92.42
620,1.174,92.37
621.8,1.172,92.46
620.3,1.173,92.41
619.2,1.172,92.39
617.9,1.176,92.26
619.1,1.173,92.42
619,1.176,92.32
618.4,1.174,92.36
620.2,1.174,92.36
619.9,1.172,92.38
619.2,1.177,92.33
619,1.176,92.34
620.2,1.174,92.42
619.3,1.174,92.37
618,1.174,92.34
617,1.178,92.26
618.5,1.175,92.31
620.1,1.176,92.37
619.8,1.176,92.37
619,1.177,92.34
620.2,1.173,92.4
621.6,1.172,92.48
619.1,1.175,92.32
622.8,1.17,92.53
620.3,1.174,92.4
620.6,1.175,92.44
618.9,1.174,92.39
619.7,1.177,92.4
620.4,1.175,92.4
619.9,1.173,92.44
618.5,1.175,92.38
617.6,1.176,92.29
616.7,1.179,92.17
615.1,1.178,92.16
617.8,1.174,92.33
619,1.176,92.35
617.3,1.176,92.28
617.9,1.173,92.31
619.7,1.176,92.4
621.6,1.174,92.55
621,1.171,92.54
621,1.172,92.53
620.8,1.175,92.49
621.1,1.174,92.53
620.3,1.175,92.51
618,1.181,92.3
616.6,1.181,92.27
616.4,1.182,92.22
620,1.175,92.48
619.9,1.174,92.49
622.1,1.173,92.53
624.1,1.17,92.63
624.7,1.17,92.59
622.1,1.173,92.47
620.1,1.174,92.36
617.6,1.18,92.19
620.2,1.174,92.39
619.4,1.176,92.37
621.5,1.175,92.45
618.9,1.175,92.28
622.3,1.17,92.59
620.6,1.176,92.38
618.6,1.176,92.29
619.1,1.176,92.35
619.5,1.175,92.38
619.7,1.175,92.41
619.6,1.172,92.41
617.7,1.174,92.29
617.2,1.176,92.3
619.8,1.172,92.45
621.1,1.173,92.5
620.9,1.176,92.43
621.4,1.172,92.51
620.7,1.172,92.47
620.2,1.172,92.46
622,1.171,92.52
620.4,1.174,92.44
618.9,1.175,92.36
619.5,1.174,92.42
