hERG_IC50,hERG_h,hERG_Bmax
5965,0.9427,99.94
5975,0.9444,99.91
5969,0.9431,99.88
5973,0.9439,99.9
5976,0.944,99.84
5965,0.9421,99.86
5977,0.9443,99.84
5970,0.943,99.86
5977,0.9444,99.86
5984,0.946,99.87
5975,0.9444,99.91
5971,0.9433,99.86
5973,0.9437,99.87
5979,0.9449,99.88
5973,0.9439,99.9
5976,0.9445,99.89
5975,0.9446,99.91
5972,0.9435,99.87
5962,0.9418,99.91
5969,0.9431,99.89
5972,0.9435,99.89
5970,0.943,99.86
5972,0.9435,99.88
5973,0.944,99.92
5972,0.9435,99.88
5972,0.9438,99.9
5975,0.944,99.86
5975,0.9442,99.89
5971,0.9433,99.87
5975,0.9444,99.9
5967,0.9424,99.86
5979,0.9449,99.87
5968,0.9428,99.89
5970,0.9429,99.86
5974,0.9438,99.87
5977,0.9445,99.89
5975,0.9439,99.87
5979,0.9451,99.92
5975,0.9442,99.91
5969,0.9433,99.93
5974,0.9435,99.85
5969,0.9426,99.87
5979,0.9445,99.87
5975,0.9441,99.91
5973,0.9435,99.88
5968,0.9427,99.9
5977,0.9445,99.91
5974,0.9437,99.87
5977,0.9441,99.86
5976,0.944,99.88
5968,0.9428,99.92
5974,0.9438,99.9
5975,0.9441,99.89
5976,0.9438,99.86
5975,0.9439,99.88
5973,0.9437,99.89
5966,0.9419,99.85
5974,0.9438,99.9
5974,0.9439,99.91
5975,0.944,99.91
5976,0.9443,99.9
5978,0.9445,99.89
5974,0.9436,99.88
5974,0.9438,99.89
5974,0.944,99.91
5972,0.9436,99.92
5981,0.9453,99.9
5976,0.9438,99.84
5975,0.9438,99.85
5976,0.9443,99.9
5974,0.944,99.92
5974,0.9443,99.93
5973,0.9434,99.87
5984,0.9461,99.92
5973,0.9439,99.9
5974,0.9435,99.86
5968,0.943,99.91
5979,0.9448,99.88
5974,0.944,99.91
5972,0.9434,99.88
5974,0.9442,99.9
5974,0.944,99.88
5970,0.943,99.88
5979,0.9447,99.87
5977,0.9441,99.84
5966,0.9423,99.87
5980,0.9448,99.85
5975,0.9438,99.83
5969,0.943,99.88
5967,0.9427,99.9
5969,0.943,99.88
5966,0.9426,99.9
5978,0.945,99.9
5973,0.9438,99.86
5974,0.9437,99.83
5969,0.9427,99.85
5977,0.9447,99.88
5970,0.9433,99.89
5975,0.9441,99.86
5975,0.9439,99.85
5971,0.9434,99.89
5977,0.9444,99.85
5970,0.9429,99.85
5971,0.9439,99.93
5974,0.9442,99.89
5975,0.9446,99.9
5970,0.9437,99.91
5976,0.9446,99.88
5972,0.944,99.89
5977,0.9448,99.88
5972,0.944,99.9
5969,0.9435,99.9
5984,0.9461,99.87
5972,0.944,99.89
5974,0.9441,99.87
5977,0.9446,99.87
5978,0.9449,99.87
5964,0.9424,99.9
5975,0.9444,99.88
5969,0.9429,99.84
5974,0.9442,99.87
5974,0.9444,99.9
5978,0.945,99.87
5974,0.9445,99.88
5965,0.9428,99.88
5971,0.9442,99.91
5975,0.9444,99.86
5967,0.9431,99.89
5968,0.943,99.86
5966,0.9432,99.92
5970,0.9435,99.87
5970,0.9435,99.85
5972,0.9436,99.83
5975,0.9443,99.85
