hERG_IC50,hERG_h,hERG_Bmax
777.7,0.9778,100
777.4,0.9776,100
776.9,0.9772,100
777.4,0.9769,100
777.6,0.9783,100
778,0.9777,100
777.5,0.9785,100
777.4,0.9772,100
777,0.9782,100
777,0.9774,100
777.2,0.9776,100
777.6,0.9779,100
778,0.9782,100
777.5,0.9769,100
777.9,0.9765,100
777.7,0.9773,100
778.1,0.9771,100
778.1,0.9779,100
777.6,0.9774,100
777.9,0.9769,100
777.9,0.9766,100
778.6,0.9769,100
776.6,0.9767,100
777.2,0.978,100
777.7,0.9774,100
777.5,0.9774,100
777.1,0.9773,100
776.8,0.9774,100
777.4,0.977,100
778.2,0.9782,100
777.6,0.9769,100
777.6,0.977,100
777.3,0.9774,100
776.7,0.9769,100
775.9,0.9775,100
776.6,0.9777,100
776,0.9784,100
776.6,0.977,100
777.6,0.9763,100
777.4,0.9764,100
777.3,0.9773,100
777,0.9774,100
777.9,0.9773,100
777.9,0.9777,100
778.5,0.9773,100
777.7,0.9781,100
777.1,0.9769,100
777.5,0.9773,100
777.9,0.9772,100
777.6,0.9778,100
777.4,0.9778,100
777.2,0.9773,100
776.8,0.9777,100
777.2,0.9778,100
777.1,0.9781,100
776.8,0.9781,100
776.9,0.9785,100
775.6,0.9774,99.99
777.1,0.9771,99.99
777.7,0.9763,99.99
778.6,0.9769,100
778.8,0.9765,100
777.8,0.9771,100
777.2,0.9771,100
777.4,0.9778,100
777,0.9774,100
777,0.9776,100
776.8,0.9766,100
775.9,0.9768,100
776.6,0.978,100
777.3,0.9784,100
777.3,0.9781,100
777.1,0.9781,100
777,0.9769,100
777.4,0.9775,100
777.1,0.9771,100
777.5,0.9773,100
777.5,0.9774,100
777.8,0.9765,100
776.6,0.978,100
777.8,0.9786,100
776.9,0.9772,100
776.6,0.9775,100
776.3,0.9768,100
776.7,0.977,100
777,0.9778,100
776.8,0.9776,100
777.7,0.9772,100
776.6,0.9767,100
777.9,0.978,100
777.6,0.9776,100
778.6,0.9774,100
776.7,0.9772,100
777,0.9791,100
778.4,0.9774,100
777.6,0.9767,100
777.7,0.9775,100
777.3,0.9776,100
777.1,0.9769,100
776.3,0.9767,100
777.9,0.9767,100
777,0.977,100
777.4,0.9778,100
777.5,0.9776,100
776.4,0.9782,100
777,0.9776,100
777.9,0.9771,99.99
777.5,0.9776,99.99
777.5,0.9765,100
777.9,0.9776,100
778,0.9776,100
777.3,0.9774,100
777.6,0.9777,100
777.8,0.9767,100
777,0.9784,100
777.6,0.9791,100
778.1,0.9784,100
778,0.9786,100
777.3,0.9776,100
777.8,0.9771,100
777.5,0.9777,100
777.8,0.9777,100
