hERG_IC50,hERG_h,hERG_Bmax
3.413,0.9882,92.31
3.417,0.9881,92.34
3.417,0.9866,92.35
3.407,0.9886,92.28
3.416,0.9884,92.31
3.414,0.989,92.31
3.401,0.9903,92.25
3.398,0.9915,92.25
3.413,0.9872,92.3
3.411,0.9902,92.34
3.411,0.9896,92.33
3.402,0.9875,92.32
3.403,0.9883,92.3
3.41,0.9864,92.32
3.42,0.9889,92.32
3.42,0.9863,92.38
3.416,0.9851,92.33
3.417,0.9868,92.34
3.416,0.9875,92.33
3.414,0.9886,92.32
3.42,0.9866,92.34
3.407,0.9905,92.26
3.409,0.99,92.31
3.394,0.9901,92.25
3.401,0.9911,92.25
3.397,0.9883,92.24
3.407,0.9837,92.31
3.393,0.9905,92.26
3.408,0.9861,92.31
3.419,0.9862,92.35
3.41,0.9878,92.28
3.415,0.9864,92.34
3.42,0.9868,92.34
3.41,0.9876,92.34
3.411,0.9875,92.34
3.397,0.9893,92.31
3.409,0.9877,92.31
3.409,0.9876,92.32
3.416,0.9881,92.33
3.407,0.9921,92.26
3.412,0.9879,92.32
3.416,0.988,92.33
3.41,0.9881,92.3
3.406,0.9882,92.29
3.406,0.9908,92.27
3.403,0.9891,92.28
3.403,0.9898,92.25
3.403,0.9902,92.27
3.402,0.9906,92.27
3.401,0.9903,92.27
3.413,0.9902,92.24
3.413,0.987,92.34
3.415,0.9868,92.35
3.413,0.987,92.35
3.417,0.9865,92.34
3.397,0.9862,92.29
3.408,0.9892,92.26
3.408,0.9904,92.28
3.405,0.9876,92.26
3.422,0.9887,92.3
3.412,0.9889,92.31
3.406,0.989,92.31
3.414,0.9889,92.29
3.409,0.9875,92.29
3.412,0.9866,92.34
3.406,0.9865,92.29
3.41,0.9867,92.3
3.414,0.9865,92.3
3.416,0.989,92.29
3.425,0.9867,92.37
3.412,0.9889,92.26
3.41,0.9885,92.29
3.4,0.9913,92.24
3.407,0.9904,92.34
3.406,0.9925,92.26
3.41,0.9906,92.3
3.401,0.9919,92.26
3.405,0.9897,92.26
3.408,0.9871,92.31
3.41,0.9877,92.31
3.412,0.9896,92.29
3.419,0.9893,92.3
3.403,0.9916,92.26
3.409,0.9875,92.34
3.398,0.9873,92.32
3.41,0.9861,92.33
3.405,0.9873,92.31
3.399,0.9882,92.29
3.398,0.9883,92.27
3.408,0.9893,92.27
3.402,0.9868,92.29
3.417,0.9889,92.3
3.419,0.9895,92.33
3.412,0.989,92.27
3.406,0.987,92.29
3.402,0.9905,92.28
3.416,0.9874,92.33
3.416,0.9892,92.31
3.422,0.9844,92.4
3.422,0.9855,92.38
3.402,0.9887,92.26
3.411,0.9887,92.34
3.407,0.9889,92.28
3.418,0.987,92.35
3.416,0.9865,92.36
3.406,0.9883,92.28
3.414,0.9882,92.31
3.421,0.9886,92.35
3.411,0.9874,92.34
3.406,0.9866,92.32
3.409,0.9882,92.35
3.409,0.9867,92.35
3.401,0.991,92.25
3.398,0.9909,92.24
3.411,0.9887,92.3
3.4,0.9875,92.29
3.404,0.9873,92.33
3.405,0.9879,92.32
3.411,0.9867,92.36
3.406,0.9869,92.32
3.413,0.9878,92.34
3.413,0.9881,92.34
3.408,0.9883,92.31
3.409,0.9865,92.32
3.405,0.9901,92.26
3.4,0.9887,92.27
3.412,0.9918,92.29
3.41,0.9886,92.29
3.396,0.9894,92.3
3.399,0.9875,92.3
3.404,0.99,92.28
3.409,0.9887,92.29
3.413,0.987,92.33
3.416,0.9863,92.29
3.416,0.9871,92.35
3.409,0.9896,92.24
3.414,0.9893,92.31
3.419,0.9886,92.32
3.411,0.9882,92.29
3.411,0.9887,92.3
3.407,0.9889,92.32
3.405,0.9886,92.27
3.42,0.9894,92.28
3.407,0.9897,92.3
3.404,0.9886,92.28
3.404,0.9874,92.28
3.418,0.9876,92.31
3.405,0.9916,92.24
3.406,0.9907,92.3
3.408,0.9903,92.28
3.413,0.9881,92.28
3.408,0.9886,92.29
3.423,0.9876,92.32
3.407,0.984,92.33
3.397,0.9892,92.31
3.411,0.9897,92.35
3.407,0.9907,92.31
3.401,0.9891,92.29
