hERG_IC50,hERG_h,hERG_Bmax
217.7,0.5005,70.03
215.4,0.5001,70.01
215.8,0.5001,70
217.2,0.5,70.01
217.3,0.5002,70
217.8,0.5005,70.06
217.2,0.5006,70
214.1,0.5002,70.02
214.1,0.5,70.01
215.6,0.5002,70.02
215.8,0.5004,70.03
215.9,0.5008,70.04
217.9,0.5008,70.03
216.8,0.5002,70.01
217,0.5001,70.01
217.1,0.5,70.02
216.3,0.5002,70.02
218,0.5004,70.03
218.9,0.5001,70.06
216.5,0.5001,70.03
217.5,0.5001,70.01
219.2,0.5,70.03
218.5,0.5,70.06
217.9,0.5001,70.06
217.4,0.5001,70.04
217.7,0.5002,70.03
217.9,0.5001,70.02
217,0.5001,70.01
217.7,0.5,70.02
217.1,0.5001,70.01
216,0.5003,70.03
215.6,0.5,70.02
216,0.5002,70.01
216.9,0.5,70.09
218.4,0.5,70.09
218.2,0.5,70.06
217,0.5001,70.06
216.8,0.5002,70.02
215.9,0.5003,70.05
217.5,0.5005,70.03
217,0.5006,70.03
216.7,0.5003,70
216.3,0.5004,70
216.6,0.5002,70.01
216.2,0.5,70.01
217.5,0.5,70
217.4,0.5003,70.01
217.2,0.5004,70.03
215.6,0.5005,70.05
217,0.5008,70.05
220.2,0.5008,70.03
217.7,0.5003,70.03
216,0.5001,70
216.1,0.5,70
216.2,0.5001,70
218.7,0.5003,70.05
217.2,0.5006,70.01
216.7,0.5006,70
218.7,0.5004,70.02
214.7,0.5,70.02
216.7,0.5002,70.04
216,0.5002,70
217.4,0.5001,70.02
216.7,0.5002,70.01
216.5,0.5,70
216.3,0.5,70
216.8,0.5,70
216.9,0.5,70
216.2,0.5004,70.01
216.7,0.5001,70.01
215.9,0.5001,70.05
217.1,0.5001,70.02
218.8,0.5002,70.02
217.3,0.5002,70.01
217.1,0.5001,70.01
218.2,0.5003,70.04
217.5,0.5,70.03
217.1,0.5003,70.03
216.2,0.5001,70.02
216,0.5001,70.02
216.7,0.5,70.02
216.2,0.5002,70
216.8,0.5003,70.02
217.4,0.5011,70.02
218.1,0.5007,70.02
219.5,0.5007,70
218.2,0.5,70.05
218.9,0.5,70.06
216.2,0.5005,70.02
218.6,0.501,70
217.4,0.5002,70.04
218,0.5,70.07
216.5,0.5004,70.01
217.4,0.5006,70.02
216.2,0.5,70.03
215.8,0.5005,70.02
215.8,0.5004,70.01
216.8,0.5002,70.03
217,0.5002,70
217,0.5,70
215,0.5001,70.02
215.5,0.5001,70
216.4,0.5003,70.01
215.8,0.5002,70
217.1,0.5003,70.02
216.4,0.5002,70
216.3,0.5004,70.02
216,0.5005,70.03
216.6,0.5001,70.01
218.9,0.5006,70
218.3,0.5,70.01
218.8,0.5004,70.01
218.6,0.5,70.03
217.3,0.5,70
217.7,0.5,70.01
217.4,0.5001,70
216.9,0.5,70.01
217,0.5,70
216.7,0.5001,70
217.1,0.5,70.01
216,0.5004,70
216.1,0.5002,70.01
216.6,0.5002,70.03
218.4,0.5008,70.02
218.2,0.501,70.03
217.3,0.5004,70.04
