hERG_IC50,hERG_h,hERG_Bmax
392400,0.8384,70.08
392800,0.8365,70.06
391800,0.8428,70.01
393000,0.8405,70.03
392300,0.8404,70.03
390700,0.8409,70.02
392300,0.8396,70.01
392900,0.8439,70.01
392500,0.8417,70
392500,0.8421,70.02
392900,0.8407,70.04
392000,0.8431,70.04
390100,0.8423,70.02
391000,0.8419,70
391600,0.8413,70.02
391000,0.8384,70.01
390800,0.8381,70.01
392200,0.8413,70.02
390200,0.839,70.05
391400,0.8416,70.03
391500,0.8401,70
391200,0.8441,70.02
394400,0.8399,70
394500,0.8347,70.02
392900,0.8406,70.04
391600,0.8413,70.01
393300,0.8393,70.05
392100,0.8374,70.03
391500,0.839,70.01
391900,0.8395,70
391900,0.8413,70
390700,0.8437,70
391200,0.8431,70
392000,0.8432,70.01
392100,0.8428,70.01
392700,0.8423,70.01
391000,0.8434,70
391000,0.8426,70
391200,0.8417,70.02
391800,0.8411,70.02
392700,0.8376,70.02
391200,0.841,70.01
391300,0.8415,70.01
391400,0.8407,70
392500,0.841,70.02
391100,0.8423,70.02
390900,0.8406,70.03
391800,0.8375,70.02
392200,0.8388,70.01
393100,0.8402,70.02
390600,0.8409,70.02
390200,0.8451,70.02
391400,0.8431,70.01
391200,0.8379,70.04
390200,0.843,70.01
391900,0.8417,70.01
391700,0.843,70
391600,0.8411,70.01
390100,0.8456,70.03
391300,0.8405,70.05
391700,0.8382,70.01
390500,0.8406,70.03
390700,0.8404,70.01
390800,0.8434,70.01
391100,0.8425,70.03
391100,0.8445,70.02
392100,0.8412,70.02
392100,0.8388,70
392300,0.8378,70.03
391200,0.8397,70
390800,0.8398,70
391300,0.8405,70.03
391400,0.8439,70
392600,0.8378,70.03
391900,0.8394,70.04
390400,0.8386,70
390700,0.8393,70.02
390900,0.8413,70.03
391100,0.8389,70
391600,0.8391,70.01
391800,0.8392,70.01
391400,0.8417,70.01
392100,0.8403,70.01
391500,0.8414,70.01
391400,0.8412,70.03
391800,0.8396,70.03
391800,0.8397,70.02
391600,0.8404,70.01
391500,0.841,70
391700,0.8413,70
393700,0.8385,70.07
393700,0.8382,70.02
391800,0.8436,70
392100,0.843,70.01
391400,0.84,70.03
392600,0.8402,70.04
392000,0.8416,70.01
391100,0.8415,70.01
391000,0.8415,70
391600,0.8417,70.01
392800,0.8399,70.04
392300,0.8395,70.03
390800,0.8445,70.01
392000,0.8411,70
392000,0.8423,70.01
391200,0.8382,70
390800,0.8435,70.01
392200,0.8398,70.01
391200,0.8418,70
393200,0.8394,70.01
391900,0.8398,70.01
391600,0.8401,70
391200,0.8399,70.02
391400,0.8406,70.02
391500,0.8403,70
392300,0.8374,70.03
393200,0.841,70.05
392600,0.8388,70.01
391500,0.8422,70
392200,0.8413,70.01
391100,0.8407,70.01
390900,0.8409,70.01
390900,0.842,70
390900,0.8414,70
391900,0.8412,70
391400,0.8414,70.01
391800,0.8407,70.02
391100,0.8411,70.02
391200,0.8408,70
390900,0.8418,70
392000,0.8381,70.03
391300,0.8396,70.01
391100,0.8409,70
391200,0.841,70
391200,0.8419,70
391400,0.8406,70
390100,0.8421,70
390300,0.8411,70
391100,0.8391,70.01
388800,0.8428,70
390200,0.8411,70.01
391800,0.8387,70.01
391100,0.8409,70
391200,0.8418,70.01
391900,0.8411,70.01
391800,0.8415,70.01
391800,0.841,70.01
391400,0.8415,70.01
391100,0.842,70.04
391000,0.8388,70
391500,0.8401,70
390600,0.841,70.01
392600,0.8369,70.02
393000,0.8376,70.04
392600,0.8384,70.01
391400,0.8407,70.01
392100,0.8428,70
392600,0.8394,70
391900,0.84,70.01
392200,0.8408,70.04
391100,0.8424,70.03
392000,0.8465,70.01
391400,0.8444,70.01
391100,0.8437,70.01
390900,0.8414,70.04
392700,0.8397,70.04
393300,0.8401,70.01
392300,0.8407,70.02
