hERG_IC50,hERG_h,hERG_Bmax
21010,0.6717,93.01
21080,0.6716,93.07
20880,0.6754,92.81
20880,0.6741,92.93
20850,0.6747,92.87
20920,0.6738,92.87
21070,0.6733,93.04
20990,0.6717,93.03
20830,0.6745,92.85
20820,0.6745,92.83
20860,0.6745,92.86
20890,0.6745,92.86
20990,0.6727,92.93
20820,0.6744,92.78
20910,0.6741,92.85
20900,0.6742,92.85
20790,0.6757,92.73
20930,0.6728,92.89
20940,0.6728,92.92
20870,0.6737,92.85
20990,0.6739,92.92
21020,0.674,92.96
20820,0.6735,92.83
20840,0.6738,92.87
20810,0.675,92.78
20840,0.6748,92.78
20810,0.6761,92.73
20970,0.6729,92.99
20950,0.6743,92.9
20830,0.6755,92.76
20910,0.6736,92.96
21080,0.672,93.13
20910,0.6739,92.94
21030,0.6734,92.99
21060,0.6726,93.05
21100,0.6711,93.11
20880,0.6746,92.84
20830,0.6743,92.82
20950,0.674,92.89
21000,0.6723,93.03
20940,0.6723,92.95
20930,0.6736,92.91
20850,0.6754,92.88
21070,0.6737,92.99
21110,0.6725,93.02
20970,0.6733,92.89
20980,0.6742,92.9
21050,0.6724,92.98
20790,0.6746,92.75
20940,0.6731,92.99
20980,0.6722,93
21110,0.6707,93.09
20880,0.6734,92.87
20980,0.6732,92.99
20810,0.676,92.74
20730,0.6758,92.73
20820,0.6768,92.76
20980,0.6735,92.95
20930,0.674,92.92
21070,0.6724,93.1
20770,0.6749,92.82
20950,0.6739,92.95
20970,0.6736,92.95
20940,0.674,92.91
21050,0.6726,92.97
20850,0.6747,92.83
20960,0.6737,92.88
20930,0.6726,92.92
21060,0.671,93.07
20960,0.6732,93.01
20900,0.6743,92.86
20930,0.6732,92.9
21010,0.6729,93
20970,0.6727,92.95
21010,0.6719,93.03
20820,0.6741,92.81
20880,0.6731,92.91
20850,0.6733,92.81
20930,0.6748,92.87
20910,0.6735,92.92
20930,0.6729,92.91
20850,0.6739,92.8
21010,0.6728,93.03
21040,0.6719,93.02
21020,0.6712,93.02
20920,0.6732,92.87
20980,0.6733,92.96
21050,0.6731,93
21010,0.673,92.98
20910,0.6729,92.91
21000,0.6722,92.98
20850,0.6743,92.77
20740,0.6759,92.71
21030,0.6714,93.05
21010,0.6724,93.03
20940,0.6735,92.87
20830,0.6745,92.78
20930,0.6737,92.89
21040,0.6726,93.02
21000,0.6734,92.97
20940,0.6739,92.93
20920,0.6726,92.93
20940,0.673,92.93
21000,0.6731,93.01
21020,0.6729,92.99
20990,0.6723,92.99
20990,0.6723,92.97
20970,0.6737,92.92
20880,0.6746,92.85
20990,0.6745,92.95
20800,0.6747,92.82
21030,0.6717,93.03
20940,0.6731,92.94
20930,0.6737,92.93
20930,0.6752,92.85
21100,0.6705,93.06
21000,0.6719,92.98
21050,0.6716,93.02
20990,0.6722,92.97
20860,0.6734,92.84
20880,0.6733,92.89
20940,0.6743,92.9
20820,0.674,92.81
20950,0.6724,92.88
20760,0.6748,92.74
20870,0.674,92.84
20990,0.6732,92.98
20940,0.6722,92.93
20900,0.6733,92.85
21010,0.6728,93
21010,0.6731,93.02
21030,0.6721,93.06
20730,0.6765,92.72
20810,0.6761,92.8
20890,0.6747,92.83
20980,0.6745,92.95
20820,0.6742,92.75
20920,0.6746,92.9
20950,0.6736,92.96
21040,0.6719,93.03
21030,0.6724,93.02
20750,0.6747,92.69
21100,0.6734,93.07
21130,0.671,93.11
20960,0.6747,92.91
21000,0.672,93.03
20830,0.6758,92.81
20950,0.6755,92.87
20930,0.6753,92.94
20670,0.6769,92.71
20840,0.6754,92.85
20860,0.6742,92.83
21090,0.6714,93.09
20920,0.6735,92.93
20960,0.6735,92.94
21030,0.6711,93
20830,0.6735,92.91
20800,0.6742,92.85
20850,0.6741,92.82
20960,0.673,92.91
20850,0.674,92.83
20840,0.674,92.81
20920,0.6736,92.91
21120,0.6716,93.08
20880,0.6736,92.92
20890,0.6744,92.88
20950,0.674,92.98
21010,0.6737,92.95
21040,0.6719,93.02
21060,0.6718,93.04
20830,0.6756,92.8
21020,0.6724,92.99
20960,0.6747,92.91
20890,0.6741,92.9
20930,0.6737,92.95
20990,0.6721,92.94
20940,0.674,92.93
20820,0.6742,92.82
20870,0.6746,92.87
21040,0.6717,93.09
20810,0.6758,92.79
20970,0.6735,92.95
20970,0.6732,92.97
20970,0.6735,92.97
21050,0.6728,93.02
21050,0.6729,93.01
20930,0.674,92.87
20920,0.6725,92.96
20860,0.6741,92.86
20810,0.6747,92.76
20850,0.6743,92.82
20970,0.6717,92.98
20930,0.6736,92.89
20980,0.6737,92.99
20950,0.6727,93
20880,0.6738,92.86
20810,0.6737,92.84
20850,0.673,92.84
20820,0.6747,92.78
20960,0.6722,92.96
20910,0.6738,92.88
21010,0.6708,93.07
20790,0.6748,92.84
20950,0.6738,92.95
20790,0.6754,92.76
20920,0.6733,92.88
20950,0.6731,92.9
20920,0.6739,92.91
21020,0.6727,93.07
20860,0.674,92.87
20820,0.6743,92.83
21010,0.6721,93.05
20930,0.6734,92.93
20970,0.6725,92.98
20870,0.6745,92.86
20870,0.6738,92.86
20870,0.6738,92.84
20890,0.6729,92.84
20930,0.6743,92.91
20800,0.6752,92.74
20960,0.6736,92.91
20920,0.6745,92.89
20920,0.6738,92.93
20840,0.6756,92.78
20920,0.6751,92.84
20890,0.6736,92.87
20890,0.6738,92.87
20810,0.675,92.8
20710,0.6769,92.68
20870,0.674,92.81
20930,0.6741,92.9
21030,0.6722,93.03
20910,0.6738,92.88
20930,0.6729,92.91
20930,0.6733,92.9
20930,0.6731,92.92
20770,0.6748,92.74
20900,0.6727,92.84
20910,0.6734,92.87
20970,0.6742,92.98
20860,0.675,92.84
21000,0.6736,93
20880,0.6747,92.81
20860,0.6747,92.81
21080,0.6711,93.08
21110,0.6713,93.13
20880,0.675,92.83
20780,0.6752,92.77
20870,0.6741,92.88
20960,0.6722,92.95
20940,0.6723,92.97
20900,0.6731,92.89
20830,0.6751,92.78
20870,0.6746,92.85
21020,0.6722,93.06
21010,0.6725,92.98
20960,0.6721,92.98
20980,0.6728,92.94
20870,0.6752,92.86
20840,0.6759,92.84
20970,0.6734,92.97
20990,0.674,92.92
21120,0.6719,93.12
21050,0.6716,93.1
21020,0.6727,93.05
20950,0.6736,92.93
20890,0.6734,92.84
20960,0.672,92.93
20850,0.6742,92.86
21000,0.6724,92.97
20970,0.6733,92.93
21030,0.6726,92.99
21130,0.6709,93.15
21090,0.6714,93.05
20890,0.674,92.87
20810,0.6739,92.82
20960,0.6743,92.95
21050,0.672,93.05
21060,0.6722,93.05
20810,0.6743,92.72
20890,0.6738,92.82
20990,0.672,92.93
21090,0.6714,93.06
21000,0.6719,92.95
20900,0.6727,92.91
21130,0.6717,93.09
21080,0.6714,93.07
20890,0.674,92.88
20880,0.6749,92.79
20720,0.6744,92.76
20830,0.6746,92.86
20900,0.6753,92.81
20890,0.6745,92.85
20830,0.6745,92.83
21060,0.6724,93.07
20800,0.6763,92.71
20890,0.6738,92.87
20990,0.6726,92.99
20850,0.6742,92.82
20970,0.673,92.98
20950,0.6739,92.91
20870,0.6733,92.83
20800,0.6737,92.76
20860,0.6747,92.8
20930,0.6725,92.91
21030,0.6723,93.05
21040,0.6729,93.01
20860,0.6739,92.83
20960,0.6736,92.91
20890,0.6748,92.81
20820,0.6749,92.79
20940,0.6723,92.89
20880,0.6729,92.89
21010,0.6715,92.99
21020,0.6725,92.97
20990,0.6721,92.93
20930,0.6738,92.92
21010,0.6732,93
20980,0.6728,92.91
20720,0.6749,92.68
21010,0.6717,92.94
21030,0.6715,93.05
21040,0.6724,93
20890,0.6746,92.87
21020,0.6716,93.01
20950,0.6737,92.91
20940,0.6727,92.94
20860,0.6731,92.88
20950,0.6726,92.93
21050,0.6735,93
20880,0.6746,92.87
20940,0.6735,92.94
20930,0.6722,92.92
20870,0.6734,92.82
21010,0.6709,92.99
20790,0.6746,92.73
20870,0.6749,92.82
21040,0.6738,93
21040,0.6725,92.99
20880,0.6741,92.88
20910,0.6728,92.91
20870,0.674,92.82
20810,0.6755,92.76
20830,0.6747,92.83
20900,0.6741,92.89
21090,0.6719,93.11
20920,0.6736,92.93
20880,0.674,92.83
20970,0.6716,92.97
20910,0.6731,92.86
20910,0.6738,92.92
20780,0.6749,92.81
20920,0.6743,92.96
20960,0.6747,92.92
20790,0.6754,92.74
20930,0.674,92.95
