hERG_IC50,hERG_h,hERG_Bmax
553.3,1.709,77.58
552.2,1.71,77.63
552.8,1.701,77.55
552,1.713,77.54
554.4,1.713,77.6
554.5,1.709,77.63
555,1.693,77.73
552.1,1.699,77.58
549.8,1.713,77.48
551.2,1.696,77.65
554.1,1.694,77.67
551,1.706,77.66
552.2,1.708,77.68
556.9,1.699,77.73
550.3,1.71,77.55
552.9,1.716,77.52
552.6,1.715,77.56
553.9,1.697,77.66
554.8,1.705,77.67
556.1,1.698,77.67
552.4,1.702,77.62
551.9,1.687,77.67
552.7,1.701,77.62
550.6,1.704,77.65
552.7,1.704,77.74
553.3,1.694,77.74
555.1,1.7,77.65
556.7,1.701,77.74
552.9,1.707,77.69
551.6,1.715,77.58
549.8,1.703,77.45
549.3,1.713,77.5
554.2,1.692,77.65
551,1.71,77.58
553.8,1.702,77.56
551.8,1.697,77.64
552.9,1.706,77.64
552.7,1.707,77.62
554,1.7,77.6
552.4,1.696,77.62
552.1,1.711,77.53
554.1,1.7,77.64
551.2,1.708,77.51
552,1.701,77.56
555.6,1.707,77.61
552.4,1.721,77.51
552.2,1.709,77.45
552.9,1.701,77.61
551.2,1.704,77.51
552.8,1.702,77.55
551.5,1.707,77.48
554.1,1.703,77.52
552.2,1.713,77.51
554.4,1.69,77.63
554.1,1.711,77.49
551.9,1.71,77.57
555,1.706,77.69
552.6,1.701,77.63
556.7,1.691,77.78
555.7,1.701,77.72
554.5,1.702,77.66
553.4,1.704,77.63
553.6,1.704,77.56
553.3,1.704,77.68
553.3,1.696,77.71
551.2,1.701,77.61
550.2,1.711,77.59
553.6,1.688,77.75
552.2,1.689,77.64
553.7,1.698,77.54
552.9,1.697,77.57
553.7,1.702,77.64
554.8,1.689,77.76
553.7,1.697,77.77
552.7,1.692,77.69
551.1,1.701,77.58
552.5,1.704,77.72
548.8,1.706,77.58
549.6,1.708,77.51
554.3,1.69,77.78
552.8,1.7,77.65
553.6,1.717,77.53
550.1,1.724,77.4
551.2,1.709,77.43
553.8,1.719,77.52
552.5,1.706,77.66
552.5,1.708,77.51
553.3,1.702,77.65
552.4,1.703,77.67
553.2,1.699,77.59
553.1,1.71,77.57
552.7,1.707,77.6
554.8,1.704,77.78
553.1,1.705,77.67
554.2,1.695,77.7
552.1,1.704,77.57
552.4,1.698,77.58
550.5,1.698,77.54
552.6,1.697,77.55
551.4,1.702,77.55
554.4,1.711,77.63
552.5,1.709,77.57
553.6,1.705,77.52
552.4,1.706,77.63
552.9,1.7,77.68
549.2,1.705,77.67
553.2,1.712,77.61
552.9,1.708,77.73
556.5,1.693,77.72
553.1,1.699,77.64
551.1,1.717,77.55
553,1.699,77.68
554.6,1.698,77.72
554.7,1.706,77.62
554.2,1.703,77.59
553.1,1.699,77.66
553,1.697,77.62
551.6,1.705,77.67
555.4,1.698,77.66
554.5,1.694,77.71
551.9,1.7,77.67
552.5,1.708,77.56
554.1,1.703,77.68
550.4,1.701,77.56
553.5,1.715,77.59
555.3,1.698,77.67
554.3,1.699,77.67
555.7,1.686,77.73
552.8,1.699,77.55
551.8,1.704,77.58
554.5,1.711,77.52
554.2,1.711,77.63
553.3,1.701,77.58
551.4,1.699,77.59
552.7,1.708,77.56
550.8,1.705,77.57
553.8,1.69,77.56
552.4,1.715,77.59
554.6,1.699,77.68
554.6,1.695,77.72
551.9,1.706,77.59
554.2,1.7,77.68
554.4,1.703,77.63
553,1.701,77.57
552.3,1.705,77.49
553.4,1.701,77.63
553.9,1.7,77.62
553.4,1.7,77.65
550.5,1.706,77.44
551.6,1.697,77.59
556.7,1.705,77.7
552.8,1.706,77.59
551.7,1.703,77.69
554,1.698,77.51
554.2,1.694,77.65
553.3,1.692,77.6
553.6,1.698,77.6
554.8,1.712,77.6
551.4,1.712,77.5
552.7,1.707,77.61
550.1,1.704,77.52
550.7,1.697,77.65
553.9,1.702,77.69
552.7,1.708,77.59
551.8,1.707,77.58
551.9,1.713,77.55
552.6,1.706,77.56
552.3,1.704,77.6
553.7,1.701,77.62
553.6,1.695,77.66
555.3,1.696,77.68
555.5,1.693,77.74
552.2,1.695,77.67
553.2,1.706,77.67
551.1,1.71,77.55
552.7,1.699,77.6
554.1,1.7,77.69
551,1.708,77.5
551.7,1.694,77.61
552,1.709,77.63
551.2,1.696,77.66
551.8,1.695,77.62
553.4,1.702,77.62
552.3,1.713,77.49
552.1,1.699,77.58
552.1,1.697,77.55
550,1.712,77.48
552.3,1.712,77.56
551.4,1.699,77.7
554,1.71,77.58
553.9,1.709,77.6
551.2,1.713,77.49
553.7,1.701,77.69
555.2,1.706,77.68
552,1.703,77.63
550.9,1.705,77.59
553.7,1.71,77.56
554.1,1.71,77.58
554.3,1.705,77.63
555,1.705,77.61
553.3,1.692,77.71
554.4,1.696,77.72
551.5,1.699,77.62
551.2,1.71,77.53
551.2,1.708,77.56
550.6,1.718,77.57
552.5,1.713,77.59
552.6,1.712,77.52
553.7,1.711,77.54
552.1,1.702,77.63
553.3,1.703,77.59
551.1,1.697,77.59
552.3,1.702,77.49
551.4,1.712,77.47
549.1,1.703,77.53
554.1,1.706,77.5
552.1,1.695,77.63
551.6,1.708,77.58
552.9,1.706,77.58
553.4,1.69,77.68
554.6,1.701,77.63
554.1,1.698,77.6
551.9,1.697,77.6
551.5,1.708,77.56
553.5,1.712,77.58
554.1,1.698,77.59
553.4,1.696,77.66
552.9,1.703,77.63
552.1,1.705,77.62
553.1,1.699,77.65
550.8,1.713,77.45
554.4,1.704,77.66
554.9,1.693,77.76
552.7,1.699,77.7
552.8,1.714,77.58
554.5,1.7,77.57
552.1,1.703,77.59
554,1.705,77.6
554.5,1.697,77.71
552.7,1.706,77.52
554.3,1.688,77.72
551.2,1.715,77.6
553.1,1.702,77.53
554.8,1.711,77.57
551.3,1.712,77.51
553.3,1.707,77.63
553.3,1.707,77.62
552.5,1.712,77.58
553.7,1.706,77.64
554,1.696,77.72
552.7,1.709,77.53
552.2,1.707,77.6
552.3,1.707,77.58
552.5,1.713,77.48
552.9,1.713,77.52
554.5,1.698,77.63
554.7,1.701,77.66
552.3,1.706,77.7
553.7,1.696,77.57
553.5,1.693,77.67
551.5,1.702,77.62
550.4,1.7,77.53
551.2,1.695,77.56
553.2,1.703,77.56
552.7,1.701,77.64
552.5,1.709,77.61
553.5,1.707,77.69
553.2,1.704,77.69
553.8,1.697,77.62
552.7,1.702,77.63
554,1.704,77.6
550.9,1.706,77.61
553.1,1.688,77.67
550.7,1.708,77.57
553.7,1.695,77.68
551.8,1.712,77.56
552.2,1.709,77.55
551.9,1.696,77.65
553.7,1.696,77.7
552.5,1.703,77.6
552.9,1.696,77.72
552.9,1.695,77.74
551.9,1.704,77.63
552.1,1.712,77.56
552.7,1.711,77.51
552,1.698,77.61
552.5,1.706,77.62
554.1,1.703,77.66
552.9,1.698,77.67
552.2,1.713,77.61
553.9,1.697,77.58
554.3,1.693,77.64
554.5,1.705,77.65
553.9,1.702,77.68
555.2,1.707,77.6
555,1.703,77.65
552.6,1.71,77.61
554,1.712,77.59
553.2,1.706,77.51
553.3,1.711,77.62
553.4,1.718,77.58
555,1.708,77.63
554.8,1.713,77.66
553.7,1.703,77.52
551.7,1.704,77.64
552.7,1.71,77.62
553,1.696,77.59
553.8,1.707,77.57
553.8,1.702,77.71
551.4,1.705,77.54
551.6,1.713,77.58
552.1,1.701,77.59
551.2,1.691,77.57
553,1.705,77.58
553.3,1.711,77.59
553.7,1.706,77.58
552,1.708,77.61
553.5,1.702,77.66
552.4,1.697,77.59
552.3,1.703,77.6
554.2,1.693,77.67
552.1,1.715,77.63
552.4,1.704,77.61
551.9,1.699,77.67
552.7,1.696,77.65
