hERG_IC50,hERG_h,hERG_Bmax
164.4,0.6185,77.52
164.5,0.6187,77.48
164.4,0.6185,77.53
164.4,0.6183,77.54
164.4,0.6182,77.59
164.2,0.6183,77.48
164.1,0.6179,77.54
164.1,0.6184,77.42
164,0.6182,77.41
164.2,0.6184,77.43
164.1,0.618,77.52
164.2,0.6179,77.56
164.2,0.618,77.54
164.1,0.6181,77.47
164.1,0.6179,77.54
164.2,0.6179,77.56
163.9,0.618,77.44
164,0.6179,77.48
163.9,0.6176,77.53
163.9,0.6177,77.48
163.7,0.6176,77.46
164,0.618,77.46
164,0.6181,77.45
164,0.6182,77.42
164,0.618,77.48
164.1,0.6178,77.54
164.1,0.6178,77.53
164,0.618,77.46
164.2,0.6181,77.5
164.2,0.6179,77.56
164.1,0.6182,77.46
164,0.6182,77.44
164.2,0.618,77.58
164.1,0.6182,77.47
164.3,0.6183,77.52
164.2,0.6182,77.5
164.3,0.6184,77.5
164.4,0.6186,77.49
164.4,0.6183,77.55
164.4,0.6184,77.53
164.3,0.6188,77.4
164.4,0.6187,77.46
164.4,0.6184,77.53
164.2,0.6184,77.45
164.3,0.6182,77.55
164.2,0.6185,77.41
164.2,0.6185,77.44
164.2,0.6183,77.49
164.2,0.6183,77.47
164.1,0.6183,77.46
164.2,0.618,77.53
164,0.6183,77.4
164,0.6179,77.5
164,0.6179,77.49
164,0.6181,77.46
164.1,0.6181,77.51
164.1,0.6182,77.46
164.2,0.6184,77.44
164.1,0.618,77.5
164,0.6181,77.45
164.1,0.6182,77.46
164.1,0.6183,77.45
164.1,0.6182,77.47
164.2,0.618,77.55
164.2,0.6181,77.51
164.1,0.6181,77.48
164.1,0.6182,77.46
164.2,0.6181,77.54
164.2,0.618,77.54
164.2,0.6181,77.5
164.2,0.6183,77.48
164.3,0.6183,77.5
164.4,0.6184,77.54
164.2,0.6183,77.49
164.2,0.6181,77.54
164.3,0.6183,77.55
164.3,0.6185,77.45
164.3,0.6184,77.52
164.3,0.6185,77.47
164.3,0.6185,77.48
164.2,0.6184,77.45
164.3,0.6184,77.49
164.3,0.6185,77.44
164.2,0.6184,77.46
164.3,0.6183,77.5
164.2,0.6184,77.45
164.3,0.6181,77.55
164.1,0.6182,77.46
164.2,0.6182,77.49
164.3,0.618,77.57
164.2,0.6181,77.55
164.1,0.6179,77.52
164,0.618,77.49
164.1,0.6179,77.54
164,0.6181,77.46
164,0.6181,77.42
164,0.6181,77.43
163.9,0.6179,77.44
163.7,0.6179,77.39
163.7,0.6174,77.48
163.7,0.6172,77.56
163.7,0.6171,77.56
163.8,0.6173,77.53
163.7,0.6173,77.49
163.8,0.6175,77.48
163.7,0.6176,77.46
163.9,0.6178,77.47
164,0.6179,77.48
164.1,0.6183,77.44
164.2,0.6184,77.47
164.2,0.6182,77.51
164.3,0.6183,77.53
164.1,0.6184,77.42
164.3,0.618,77.56
164.3,0.6182,77.52
164.3,0.6185,77.47
164.3,0.6187,77.41
164.2,0.6184,77.44
164.1,0.6183,77.43
164.2,0.6182,77.48
164.1,0.6178,77.56
164.1,0.6181,77.47
164.1,0.6183,77.42
164.1,0.6178,77.55
163.9,0.6183,77.36
164,0.618,77.46
164.1,0.6179,77.54
164,0.618,77.46
164.1,0.6182,77.45
164,0.6182,77.4
164,0.6176,77.55
164.1,0.6179,77.51
163.9,0.6179,77.45
163.9,0.6179,77.44
163.8,0.618,77.4
163.9,0.6178,77.46
163.8,0.6179,77.41
163.8,0.6178,77.44
163.9,0.6177,77.5
164,0.6179,77.49
164.1,0.6179,77.53
164.2,0.6181,77.52
164,0.6179,77.49
164,0.6179,77.47
164,0.6179,77.49
164.2,0.6181,77.5
164.1,0.6185,77.4
164.1,0.618,77.5
164.1,0.6181,77.47
164.1,0.6181,77.48
164.1,0.6178,77.56
164,0.618,77.46
163.9,0.6181,77.4
164,0.6179,77.5
163.9,0.6178,77.47
164.2,0.6181,77.52
164.2,0.618,77.51
164.1,0.618,77.49
164.1,0.6179,77.51
164.1,0.6181,77.45
164.1,0.618,77.5
164.1,0.6182,77.45
164.1,0.6181,77.47
164,0.6181,77.45
164,0.6179,77.49
164,0.6181,77.45
164,0.6178,77.5
164.1,0.6181,77.46
164,0.6182,77.42
164,0.6182,77.42
164.1,0.618,77.48
164,0.6178,77.49
164,0.6177,77.53
164,0.6181,77.41
164.1,0.6183,77.43
164.2,0.6178,77.59
164.2,0.6182,77.48
164.1,0.618,77.5
164.2,0.6181,77.51
164.2,0.6185,77.43
164.5,0.6182,77.61
164.6,0.6184,77.58
164.4,0.6186,77.49
164.4,0.6182,77.56
