hERG_IC50,hERG_h,hERG_Bmax
109400,0.8361,98.2
109400,0.8362,98.21
109700,0.835,98.24
109800,0.833,98.29
108900,0.8369,98.08
109600,0.8357,98.18
109400,0.8356,98.16
109900,0.8346,98.28
110000,0.8326,98.32
109200,0.8362,98.18
109500,0.8363,98.23
109800,0.8343,98.27
109200,0.836,98.14
109200,0.8355,98.15
109600,0.8347,98.2
109200,0.836,98.15
109800,0.8354,98.24
109800,0.8354,98.25
109700,0.835,98.26
109200,0.8358,98.16
109800,0.8345,98.27
109600,0.8345,98.27
109800,0.8353,98.25
109300,0.8358,98.15
109700,0.834,98.27
109400,0.8359,98.18
109600,0.8351,98.21
109700,0.8355,98.26
109700,0.834,98.31
109600,0.8345,98.25
109800,0.8334,98.31
110000,0.8335,98.29
109400,0.8355,98.23
109600,0.8353,98.25
109500,0.8348,98.21
109400,0.8344,98.23
109600,0.8363,98.25
109400,0.8351,98.21
109600,0.8351,98.22
109900,0.835,98.29
109200,0.8357,98.18
109300,0.8359,98.19
109800,0.8348,98.25
109200,0.8375,98.08
109400,0.8369,98.15
109600,0.8364,98.18
109600,0.8335,98.24
109600,0.8343,98.22
109300,0.8359,98.18
109900,0.8338,98.32
109800,0.8344,98.31
109900,0.834,98.35
109300,0.8361,98.15
109900,0.8337,98.23
109700,0.835,98.23
109400,0.8369,98.14
109000,0.8371,98.11
109500,0.8364,98.17
109600,0.8342,98.26
109600,0.834,98.25
109700,0.8347,98.28
109100,0.8374,98.08
109400,0.8356,98.17
109200,0.8363,98.14
109500,0.8366,98.22
109700,0.834,98.26
109500,0.8358,98.19
109600,0.8332,98.22
109600,0.8351,98.25
109400,0.8355,98.18
109500,0.8351,98.18
109800,0.8352,98.25
109400,0.8355,98.2
109800,0.8355,98.26
110000,0.8323,98.37
109000,0.8355,98.1
109400,0.8332,98.21
109200,0.8347,98.15
109700,0.8344,98.27
109700,0.8342,98.28
109700,0.8344,98.25
109300,0.8363,98.14
109300,0.8358,98.2
109600,0.8352,98.24
109900,0.8354,98.27
110300,0.8341,98.33
109300,0.8352,98.13
109700,0.8337,98.21
109400,0.8373,98.15
109700,0.8355,98.22
109900,0.8335,98.3
109700,0.8353,98.23
109500,0.8352,98.22
109600,0.8356,98.19
109800,0.8346,98.24
109900,0.8352,98.25
109500,0.835,98.23
109600,0.8361,98.22
109500,0.8355,98.24
109600,0.8345,98.21
109500,0.8359,98.15
109000,0.8367,98.09
109300,0.8358,98.17
109500,0.8348,98.25
109800,0.835,98.25
109700,0.8344,98.23
109700,0.8344,98.29
110000,0.8333,98.36
109300,0.8373,98.19
109700,0.8363,98.25
109800,0.8342,98.32
109400,0.8363,98.21
109700,0.8359,98.25
109400,0.8373,98.14
109500,0.8364,98.22
109400,0.836,98.19
109400,0.8362,98.16
109500,0.8365,98.2
109100,0.838,98.1
109200,0.8362,98.16
109800,0.8357,98.27
109600,0.8359,98.22
109600,0.8353,98.23
109600,0.8347,98.21
110300,0.8326,98.35
109400,0.8364,98.18
109100,0.8371,98.12
109400,0.835,98.19
109200,0.8366,98.16
109400,0.8365,98.18
109500,0.8349,98.21
109600,0.8357,98.22
109300,0.8366,98.15
109700,0.835,98.25
109300,0.8365,98.18
109800,0.8361,98.26
109500,0.8347,98.2
109600,0.8325,98.26
109300,0.8366,98.14
109500,0.8363,98.18
109100,0.8371,98.14
109600,0.8343,98.31
109500,0.8355,98.22
109300,0.836,98.21
109500,0.8366,98.2
109500,0.8348,98.23
109400,0.8363,98.14
110000,0.8343,98.27
109500,0.8366,98.19
109800,0.835,98.25
109500,0.8356,98.24
109200,0.8369,98.15
109800,0.8343,98.26
109200,0.8355,98.14
109700,0.8353,98.26
109800,0.8346,98.25
110100,0.8339,98.39
109600,0.8346,98.25
110000,0.8331,98.29
109100,0.837,98.06
109200,0.8381,98.07
109200,0.8354,98.15
109400,0.836,98.18
109300,0.837,98.13
110000,0.8337,98.3
109800,0.8358,98.26
109700,0.8352,98.26
109300,0.8349,98.19
109300,0.8365,98.18
109200,0.8373,98.14
109300,0.836,98.18
109400,0.8358,98.2
109600,0.8351,98.24
109500,0.8361,98.21
109500,0.8353,98.24
109400,0.8355,98.15
109700,0.8352,98.28
109100,0.8356,98.17
109100,0.8368,98.14
109400,0.8366,98.22
109700,0.8338,98.3
109300,0.8373,98.15
109600,0.8346,98.22
109300,0.8359,98.19
109200,0.8372,98.16
109500,0.8362,98.23
109300,0.8358,98.17
109400,0.8356,98.17
109500,0.8356,98.23
109500,0.8347,98.22
109200,0.8366,98.15
109400,0.8367,98.13
109400,0.8358,98.2
109600,0.8355,98.2
109400,0.8363,98.13
109900,0.8338,98.26
109200,0.8368,98.11
109300,0.8358,98.17
109500,0.8342,98.24
109900,0.8344,98.31
109300,0.8351,98.2
109500,0.8351,98.23
109700,0.8353,98.19
110300,0.8332,98.38
109600,0.8362,98.21
109300,0.8366,98.13
109600,0.8356,98.19
109300,0.8369,98.16
109300,0.8364,98.15
109400,0.8365,98.2
109400,0.8361,98.16
109500,0.836,98.2
109400,0.8354,98.17
109500,0.8337,98.24
109700,0.8343,98.3
109300,0.8364,98.17
109500,0.8353,98.21
109800,0.8357,98.26
109300,0.8361,98.17
109500,0.8342,98.27
109400,0.8332,98.24
