Kmax,Ku,n,halfmax,Vhalf,slope
26.4,0.4704,1.065,186100,-166.8,0.0001419
153,0.01494,0.9164,328900,-91.83,0.0004652
184.6,0.02052,0.8731,243100,-92.55,0.0007594
55.06,0.02372,0.9409,150800,-82.29,0.0003651
130.6,0.01888,0.8676,170400,-88.31,0.0007664
25.76,0.1114,1.018,105800,-167.2,0.0002435
62.44,0.9974,0.9233,128000,-165.9,0.0004878
88.35,0.02391,0.9414,246400,-84.15,0.0003586
28.64,0.9885,0.9635,82060,-135.1,0.000349
19.32,0.02022,1.162,324400,-99.6,5.956e-05
48.43,0.01715,1.007,213600,-145.9,0.0002267
83.76,0.02068,0.8834,112000,-108.3,0.0007479
86.66,0.01171,0.9325,195800,-88.82,0.0004426
533.9,0.9981,0.9478,1422000,-159.5,0.0003755
41.36,0.01583,1.044,259600,-143.6,0.0001593
141,0.01803,0.9337,336100,-88.12,0.0004195
19.4,0.9997,1.089,180200,-91.41,0.0001077
22.84,0.9596,1.086,204300,-86.55,0.0001118
18.85,0.01964,1.084,146000,-98.11,0.0001291
42.63,0.9861,0.8802,59320,-97.34,0.0007186
30.52,0.03275,0.9641,80420,-152.6,0.0003795
130.8,0.02489,0.8883,211200,-90.79,0.0006193
99.71,0.99,0.924,210900,-88.41,0.0004728
49.59,0.01782,0.992,2e+05,-87.91,0.000248
32.25,0.2602,0.9678,99390,-151.6,0.0003245
20.29,0.03631,1.073,144400,-98.7,0.0001405
60.07,0.9539,1.005,279500,-161.4,0.0002149
31.01,0.0168,1.013,144100,-83.56,0.0002152
58.11,0.2588,0.9633,176800,-136.2,0.0003287
81.8,0.01665,0.9644,237700,-94.55,0.0003441
31.64,0.04002,1.05,194500,-108.7,0.0001627
30.87,0.1394,1.04,175000,-173.9,0.0001764
66.57,0.03666,0.8968,105200,-167.4,0.0006328
113.8,0.016,0.8903,191300,-84.74,0.0005949
393100,0.2005,0.8362,423500000,-87.24,0.0009282
87.04,0.02374,0.8227,74530,-84.1,0.001168
18.19,0.0391,1.143,261200,-92.93,6.964e-05
45.65,0.0157,0.9877,172800,-86.75,0.0002642
114.2,0.01188,0.9188,241700,-88.54,0.0004725
30.05,0.9523,0.9661,88010,-84.9,0.0003414
30.63,0.03759,1.043,175200,-86.73,0.0001748
26.25,0.9791,1,105600,-91.43,0.0002486
32.54,0.01978,1.062,225500,-95.15,0.0001443
29.95,0.03459,0.9588,83830,-162.9,0.0003573
28.7,0.0237,0.9855,104300,-97.19,0.0002752
22.84,0.02302,1.002,88590,-98.05,0.0002578
32.45,0.9998,1.019,156200,-167.8,0.0002077
18.86,0.9871,1.097,178100,-161.4,0.0001059
42.73,0.9671,0.9706,133000,-176.3,0.0003213
29.47,0.0908,1.101,290400,-157.8,0.0001015
34.76,1,0.9513,94050,-91.9,0.0003696
69.46,0.01993,0.9164,142900,-90.6,0.0004861
62.13,0.2875,0.9297,139500,-145,0.0004454
166.8,0.06073,0.8545,172700,-166.1,0.0009658
88.18,0.02129,0.9384,224000,-88.81,0.0003937
50.22,0.02362,1.008,227200,-97.89,0.000221
43.96,0.02276,0.9222,88770,-93.86,0.0004952
100.8,0.02791,0.9165,216400,-85.93,0.0004658
366000,0.9568,0.834,357800000,-111.6,0.001023
657400,0.01105,0.8358,576700000,-90.39,0.00114
72.35,0.01388,0.9776,248000,-97.45,0.0002917
153700,0.01383,0.9566,441900000,-92.5,0.0003478
137.1,0.01767,0.9566,377600,-104.4,0.0003631
83.09,0.01396,0.9216,165500,-83.18,0.0005021
8005,0.0232,0.8127,6083000,-90.53,0.001316
23.08,0.02213,1.092,206400,-87.26,0.0001118
86570,0.09539,0.9134,170900000,-153.3,0.0005066
98.27,0.05349,0.9082,170500,-93.19,0.0005764
43050,0.01525,0.8328,40440000,-90.33,0.001065
285.3,0.03329,0.8262,259800,-101.6,0.001098
239.9,0.01676,0.8713,297600,-98.66,0.0008061
51830,0.01695,0.8004,38350000,-82.17,0.001351
29.88,0.983,0.9515,76850,-92.41,0.0003888
25.08,0.04215,1.038,127800,-177.9,0.0001962
55.13,0.4714,0.9704,170600,-167.1,0.0003232
48.19,0.9722,0.9024,79790,-95.82,0.000604
29.79,0.01631,1.04,170700,-87.99,0.0001745
41180,0.02323,0.8419,48540000,-79.48,0.0008484
167.7,0.02389,0.9151,355000,-85.95,0.0004724
642.2,0.01473,0.8484,681600,-96.03,0.0009422
32.85,0.01643,1.005,139900,-85.36,0.0002348
51.99,0.01361,0.9665,159900,-90.5,0.0003251
63.28,0.9434,0.9141,121500,-95.06,0.0005208
55.28,0.01482,0.9264,108300,-90.09,0.0005104
28.37,0.02031,1.06,188500,-165.3,0.0001505
82.17,0.01604,0.9241,173400,-100.8,0.0004739
245.1,0.01813,0.9006,440100,-85.42,0.0005569
37.99,0.0199,1.004,157500,-104.7,0.0002412
204.5,0.01446,0.9134,416200,-86.05,0.0004914
35.12,0.0123,1.051,233400,-85.16,0.0001505
56.49,0.02565,0.9073,95540,-90.56,0.0005913
23.81,0.02453,1.153,365200,-98.51,6.52e-05
152.6,0.01165,0.9785,576500,-84.86,0.0002647
240.2,0.01308,0.9416,612300,-102.3,0.0003923
354700,0.01603,0.8102,263600000,-85.12,0.001346
55.49,0.01615,0.9184,117700,-106.6,0.0004715
55.45,0.0169,0.9739,175000,-97.73,0.0003169
50.53,0.02892,0.9101,94490,-148.1,0.0005348
505400,0.01951,0.8827,688700000,-161,0.0007338
67.67,0.01459,0.9921,284100,-96.57,0.0002382
59.72,0.03082,0.9616,185000,-153.7,0.0003228
48.81,0.9651,0.9808,180200,-95.06,0.0002709
50.18,0.02193,0.8999,80210,-98.49,0.0006256
45.63,0.994,0.9619,139200,-89.58,0.0003278
124,0.9838,0.8925,204600,-87.91,0.0006061
33.64,0.01967,1.009,144100,-87.8,0.0002334
35,0.02623,0.9363,80090,-94.18,0.000437
69.83,0.02349,0.9023,123200,-89.17,0.0005668
49.25,0.02223,0.9565,150300,-86.04,0.0003277
32.18,0.1101,1.048,198400,-166.4,0.0001622
36.92,0.02026,0.9889,129400,-106.3,0.0002853
32.42,0.02833,0.97,103200,-152.6,0.0003141
476.1,0.0246,0.9029,793700,-107.9,0.0005998
