Kmax,Ku,n,halfmax,Vhalf,slope
207300,0.02609,0.7623,938100000,-15.64,0.000221
66180,0.01433,0.7302,234800000,-7.671,0.0002819
183300,0.03641,0.7422,714600000,-14.36,0.0002565
60270,0.02036,0.7891,382600000,-7.886,0.0001575
73540,0.02235,0.7693,353500000,-70.76,0.000208
33910,0.04636,0.8154,273500000,-73.66,0.000124
45990,0.00974,0.6826,94700000,-14.31,0.0004856
94160,0.01543,0.8056,741600000,-7.979,0.000127
43230,0.01177,0.7049,110500000,-8.57,0.0003912
59330,0.01351,0.8389,691600000,-11.02,8.579e-05
65030,0.02156,0.8284,556800000,-71.98,0.0001168
124700,0.02226,0.8158,998100000,-17.08,0.0001249
16.94,0.01538,0.7487,67990,-8.779,0.0002492
9.77,0.1483,0.8364,83560,-60.8,0.0001169
66990,0.06856,0.6766,112100000,-68.32,0.0005976
38590,0.05104,0.8213,350800000,-67.76,0.00011
90510,0.02424,0.7578,384700000,-49.19,0.0002353
40690,0.01582,0.7404,140700000,-60.8,0.0002892
24350,0.017,0.9324,771700000,-56.66,3.155e-05
123200,0.01796,0.7852,708900000,-11.83,0.0001738
27000,0.01276,0.7171,77250000,-14.73,0.0003495
17.47,0.6449,0.8548,186900,-13.04,9.347e-05
162800,0.03737,0.7289,4.64e+08,-77.91,0.0003509
43010,0.04937,0.7434,143900000,-78.01,0.0002989
30270,0.01764,0.9131,890300000,-11.14,3.4e-05
138900,0.01826,0.7913,952500000,-68.65,0.0001458
92140,0.05977,0.745,347100000,-68.9,0.0002655
26340,0.02222,0.8647,366500000,-69.98,7.187e-05
83350,0.02563,0.7766,426200000,-18.37,0.0001956
31250,0.01292,0.6977,73950000,-11.37,0.0004226
25300,0.0463,0.7142,57420000,-69.62,0.0004406
23040,0.01553,0.7517,100100000,-17.58,0.0002302
16.38,0.009567,0.7142,44740,-13.92,0.0003661
70420,0.02245,0.6782,116700000,-62.5,0.0006034
103900,0.0296,0.7947,570900000,-63.97,0.000182
37.97,0.01155,0.7513,168200,-11.33,0.0002257
5608,0.009373,0.6555,8918000,-8.643,0.0006288
