Kmax,Ku,n,halfmax,Vhalf,slope
7.928,0.0005704,1.185,41.91,-175.8,0.1892
263500,0.0005401,0.5341,675800,-186.6,0.3899
11.13,0.0004321,1.247,85.62,-171.9,0.13
7.375,0.0005693,1.147,38.1,-172.6,0.1936
15.72,0.0004509,0.8927,72.4,-186.6,0.2171
7.211,0.0004917,1.23,45.84,-185.9,0.1573
10.47,0.0003596,1.111,50.97,-172.4,0.2054
10.67,0.0004283,0.9801,44.54,-173.5,0.2396
9.045,0.000359,1.236,61.54,-148.4,0.147
16.31,0.0004806,0.8806,55.04,-180.9,0.2963
1929000,0.0005698,0.5668,4830000,-178.4,0.3994
11.78,0.0002965,1.073,66.24,-163.6,0.1778
60.63,0.0004309,0.6357,180.1,-175.2,0.3366
10.45,0.0003907,1.363,94.33,-168.9,0.1108
12.7,0.0004117,1.18,84.41,-180.8,0.1505
28.32,0.0005029,0.6638,100.9,-176.2,0.2807
17.49,0.0005208,0.7427,64.64,-167.3,0.2706
25.28,0.0003975,0.6973,78.39,-174.3,0.3225
11.5,0.0003767,1.128,63.6,-179.8,0.1808
9.198,0.0004167,0.8738,32.67,-173.4,0.2815
14.33,0.000488,0.8448,46.4,-178.6,0.3088
11.88,0.0004355,1.002,55.6,-184.6,0.2137
9.067,0.0003749,1.009,41.24,-179,0.2199
11.58,0.0005227,0.7274,32.42,-182.4,0.3572
7.801,0.0004105,0.8741,24.54,-172.4,0.3179
7.368,0.000424,1.002,33.45,-169.4,0.2203
12.91,0.0003831,0.7422,33.34,-169.3,0.3872
9.901,0.0004909,0.9659,34.96,-170,0.2832
8.063,0.0003186,1.138,39.02,-163.4,0.2066
9.872,0.0003959,1.056,45.79,-175.9,0.2156
4086000,0.0004351,0.5531,11410000,-191.8,0.3581
9.89,0.0003945,0.9263,34.94,-162.1,0.2831
9.378,3e-04,1.171,57.61,-156.6,0.1628
5.599,0.000494,0.9445,16.02,-183,0.3495
10.19,0.0003823,1.239,60.72,-178,0.1678
11.53,0.0004437,0.9303,55.11,-171.5,0.2092
12.37,0.0003815,1.007,55.56,-175.8,0.2226
20.23,0.0004619,0.7777,71.99,-168.2,0.281
8.002,0.0004459,0.9001,24.16,-182,0.3312
9.67,0.0004087,1.074,50.6,-171.2,0.1911
9.76,0.0004836,0.7799,30.08,-167.1,0.3245
26.41,0.0003907,0.739,107.2,-179.9,0.2464
8.882,0.0004448,1.06,40.52,-164.3,0.2192
145.4,0.0004404,0.5643,409,-169.5,0.3555
13.06,0.0003853,1.138,84.89,-183.4,0.1538
46460,0.0004758,0.5314,112500,-178.8,0.413
10.64,0.0003729,0.9115,36.17,-161.6,0.2942
9.215,0.0004404,1.027,39.66,-174.4,0.2323
7.61,0.0003825,1.158,42.93,-168.1,0.1773
9.582,0.0003933,1.205,51.82,-167.1,0.1849
15.18,0.0004542,0.8485,57.47,-176.1,0.2641
6.312,0.0004675,0.9761,23.76,-182.6,0.2657
10.69,0.0005658,0.8417,35.22,-176,0.3035
9.172,0.0004413,0.9583,40.74,-168,0.2251
10.5,0.0004568,0.9188,37.31,-170.9,0.2814
11.76,0.0003276,0.8524,35.73,-160.8,0.3291
11.33,0.0005052,0.6906,26.71,-179.5,0.4242
10.3,0.0004281,0.8759,41.65,-179.3,0.2473
10.9,0.0003447,0.8294,31.84,-167.2,0.3423
13.04,0.000425,0.8418,45.95,-180.8,0.2838
9.782,0.0004496,0.7802,28.76,-185.2,0.3401
11.37,0.0004143,0.8597,41.38,-170.5,0.2748
7.227,0.0004783,1.097,33.32,-176.6,0.2169
12.82,0.000408,0.9645,61.86,-162.4,0.2072
11.11,0.0003942,1.393,93.86,-172.7,0.1184
10.78,0.0003715,0.8776,36.83,-177,0.2927
10.07,0.0003145,1.126,55.14,-153,0.1826
13.93,0.0003349,0.9503,72.16,-183.3,0.193
11.26,0.0004366,0.9923,46.96,-181.7,0.2398
13.08,0.0003341,1.264,102.5,-178.9,0.1276
14.82,0.0005938,0.8172,58.46,-176.5,0.2535
9.273,0.0005172,0.8654,35.34,-166.6,0.2624
8.026,0.0004614,1.199,40.52,-186.8,0.1981
7.95,0.000384,1.001,31.58,-175,0.2517
12.35,0.0003523,1.123,63.7,-170.2,0.1939
8.831,0.0003671,0.9178,28.55,-160.5,0.3093
11.99,0.0004957,1.357,116.8,-163.8,0.1027
15.59,0.0004722,1.023,78.58,-162.5,0.1984
10.94,0.000476,0.9741,44.66,-178.7,0.245
8.29,0.0005024,0.9475,33.67,-183,0.2462
14.7,0.0004443,0.6872,42.11,-173.8,0.3491
10.53,0.0004014,0.9108,40.43,-180.7,0.2605
8.517,0.0003873,1.029,30.98,-157,0.2749
11.2,0.000398,1.157,55.37,-183.1,0.2023
10.63,0.0004127,0.9267,39.34,-189.1,0.2702
19.39,0.0004162,0.7627,67.56,-180.3,0.287
15.41,0.0003499,0.8393,53.17,-175.5,0.2898
10.68,0.0003585,1.064,52.74,-157.4,0.2025
7.949,0.0004144,0.8818,25.31,-167.6,0.3141
11.3,0.000412,0.8752,43.54,-168.4,0.2595
8.204,0.000522,0.8769,34.32,-184.9,0.239
8.314,0.0005757,0.9349,24.86,-182.2,0.3344
16.59,0.0003906,0.8432,52.79,-171.6,0.3143
14.05,0.0004214,0.917,56.4,-160.1,0.2491
14.73,0.0003696,1.037,69.16,-160.2,0.213
13.88,0.0004015,0.9908,65.3,-166.5,0.2126
7.181,0.0004478,1.2,37.8,-152.9,0.19
10.52,0.0003784,1.165,57.27,-192.4,0.1837
11,0.0003337,1.107,85.07,-173.1,0.1293
11.26,0.0003012,1.032,55.98,-150.4,0.2011
12.16,0.0004258,0.8736,44.78,-171.5,0.2715
10.31,0.0004212,1.017,55.48,-171.5,0.1858
12.37,0.0004177,0.6988,37.18,-163.4,0.3327
363100,0.0005837,0.5952,1158000,-175.2,0.3136
13.26,0.0004142,1.048,55.49,-176.3,0.239
14.86,0.0004219,0.9288,73.81,-170.6,0.2013
