Kmax,Ku,n,halfmax,Vhalf,slope
41.61,0.02264,0.9574,17790,-78.53,0.002339
17700,0.02817,0.9397,7921000,-82.37,0.002235
615800,0.02081,0.8449,129200000,-79.86,0.004766
46.17,0.02055,0.9745,25210,-78.82,0.001831
18030,0.0212,0.9039,6192000,-78.91,0.002912
37330,0.02953,0.9098,13590000,-83.77,0.002747
4236000,0.02351,0.8523,933700000,-82.53,0.004537
39370,0.02092,0.9122,14500000,-85.32,0.002715
479100,0.02077,0.8634,112800000,-84.82,0.004247
63370,0.03098,0.924,25980000,-83.26,0.002439
3747000,0.03126,0.8422,785900000,-82.79,0.004768
199000,0.02196,0.8388,41040000,-79.73,0.004849
564100,0.02251,0.9516,2.91e+08,-80.33,0.001938
62650,0.02263,0.932,26900000,-83.72,0.002329
41.35,0.0288,0.9611,20420,-78.73,0.002025
222.8,0.02109,0.9101,78110,-80.18,0.002852
27210,0.02758,0.8734,7071000,-79.09,0.003848
50.87,0.02841,0.9218,18510,-79.82,0.002748
72030,0.0427,0.8769,19490000,-85.91,0.003696
3552000,0.02219,0.8691,927100000,-86.61,0.003831
73250,0.0247,0.8862,20840000,-90.3,0.003515
457700,0.02047,0.9327,203900000,-79.31,0.002245
1341000,0.02822,0.9031,431300000,-86.21,0.003109
157600,0.02185,0.9075,55310000,-84.22,0.002849
241000,0.02064,0.8867,71170000,-80.11,0.003386
32.1,0.4796,1.058,31130,-77.96,0.001031
8461,0.01921,0.8667,2112000,-82.01,0.004006
661000,0.02088,0.9123,234400000,-81.94,0.00282
182100,0.02875,0.8602,45180000,-79.61,0.004031
90.84,0.01875,0.9539,41820,-80.53,0.002172
216300,0.03523,0.8946,68870000,-79.21,0.003141
154200,0.02571,0.8279,29210000,-81.42,0.005279
38030,0.01967,0.934,16340000,-79.5,0.002327
44.1,0.03048,0.9814,24090,-82.31,0.001831
24190,0.02187,0.9144,9065000,-81.35,0.002669
286100,0.02482,0.8779,77890000,-82.19,0.003673
58380,0.03933,0.8227,10630000,-79.44,0.005492
220400,0.02827,0.8382,44900000,-82.72,0.004909
816400,0.01903,0.91,297800000,-79.18,0.002741
47.65,0.02437,0.9662,22610,-84.6,0.002107
295300,0.01854,0.8734,75180000,-86.02,0.003928
262.4,0.02081,0.9243,93920,-93.18,0.002794
37790,0.03023,0.8575,8705000,-83.48,0.004341
45.55,0.03612,0.9621,21070,-84.46,0.002162
22220,0.01992,0.8708,5933000,-81.6,0.003745
833600,0.01941,0.8814,2.4e+08,-81.62,0.003473
1798000,0.02209,0.856,388300000,-88.19,0.00463
1358000,0.02317,0.888,429800000,-81.16,0.00316
1996000,0.02227,0.9297,845100000,-87.49,0.002362
135.2,0.02395,0.9145,48280,-79.55,0.0028
29090,0.02498,0.9094,10250000,-83.22,0.002838
2791000,0.03089,0.8742,754600000,-81.85,0.003699
43080,0.01988,0.8971,14700000,-80.21,0.002931
2476000,0.03104,0.8658,624900000,-84.21,0.003962
571300,0.0222,0.891,174500000,-85.79,0.003274
70.64,0.02233,0.9888,44270,-80.87,0.001596
17350,0.02118,0.8188,3048000,-78.55,0.005692
199.1,0.02624,0.9838,116100,-84.53,0.001715
372900,0.01871,0.9041,127400000,-80.03,0.002927
433100,0.02072,0.8895,143600000,-78.85,0.003016
32400,0.02201,0.9085,11680000,-79.86,0.002774
88720,0.02692,0.8828,24910000,-79.54,0.003562
528.4,0.01873,0.9288,209200,-79.15,0.002526
13530,0.02482,0.8945,4012000,-88.87,0.003372
158.3,0.02089,0.9281,61830,-80.69,0.00256
25770,0.02191,0.8897,7521000,-81.38,0.003426
1671000,0.0254,0.8859,478200000,-84.23,0.003494
45.76,0.02204,0.978,22720,-84.14,0.002014
40.81,0.03096,1.002,27380,-83.21,0.001491
41350,0.02507,0.84,8846000,-76.03,0.004674
279.4,0.02085,0.9266,106300,-82.9,0.002628
89320,0.01991,0.8882,25770000,-80.91,0.003466
609.7,0.02207,0.9089,226800,-78.85,0.002688
17610,0.02618,0.9417,7987000,-85.13,0.002205
508800,0.02392,0.8877,156200000,-80.43,0.003257
33780,0.02082,0.9367,14390000,-81.2,0.002347
40980,0.02415,0.9149,15830000,-79.05,0.002589
1154000,0.02713,0.8881,365500000,-80.81,0.003157
158600,0.02093,0.9398,69420000,-87.98,0.002285
64.7,0.02589,0.8907,19360,-79.06,0.003342
