Kmax,Ku,n,halfmax,Vhalf,slope
916800,0.0006673,1.088,2.81e+08,-93.15,0.003263
3990000,0.000897,0.9564,510500000,-90.74,0.007816
2058000,0.0008965,1.029,357600000,-167.6,0.005755
3621000,0.0007617,0.9992,631100000,-194.3,0.005738
743600,0.002841,1.238,3.9e+08,-171.7,0.001907
893400,0.0007507,0.9485,106700000,-108.8,0.008373
3757000,0.0006622,1.076,896100000,-95.91,0.004193
1496000,0.0008838,1.165,646400000,-191.2,0.002314
3685000,0.000828,0.9231,343700000,-84.87,0.01072
2450000,0.000683,0.9333,253200000,-90.84,0.009676
1004000,0.001993,1.301,766300000,-190.7,0.00131
4372000,0.0009787,0.9936,706200000,-111.6,0.006191
1348000,0.0009956,1.263,975100000,-174,0.001382
2205000,0.001341,1.153,837400000,-177.5,0.002633
830800,0.0006551,0.9395,88320000,-144,0.009407
1559000,0.0008806,1.199,758700000,-92.34,0.002055
3049000,0.0007528,1.034,712700000,-94.15,0.004278
3425000,0.0008093,1.019,638500000,-86.36,0.005364
857500,0.001564,0.9778,1.09e+08,-163.1,0.007867
1510000,0.0007491,0.9439,186300000,-162.2,0.008105
2877000,0.0008779,1.027,587600000,-90.66,0.004896
4170000,0.001291,1.073,919500000,-185,0.004535
2816000,0.0009384,1.123,800500000,-165.4,0.003518
799000,0.0008665,0.8863,63960000,-91.93,0.01249
3116000,0.0008683,0.8769,260200000,-103,0.01198
2255000,0.0007404,0.8708,160800000,-174.4,0.01402
2581000,0.0009693,0.9608,331300000,-165.9,0.007791
1032000,0.001877,1.188,494300000,-182.2,0.002088
1576000,0.0006532,0.9574,180600000,-174.1,0.008726
828200,0.0008623,1.144,326900000,-96.28,0.002533
721500,0.0006942,0.9804,107700000,-178.6,0.006699
1451000,0.0009467,0.9699,187100000,-89.08,0.007755
2611000,0.0008473,0.8532,183200000,-164.3,0.01425
983200,0.001464,1.303,990400000,-190.6,0.0009927
2816000,0.0009558,0.9083,317900000,-166.6,0.008858
3164000,0.0007992,0.9707,447100000,-93.67,0.007077
1390000,0.0007535,0.9444,163900000,-93.51,0.008481
1356000,0.001119,1.249,874200000,-194.6,0.001551
3427000,0.0006542,0.9655,470900000,-83.11,0.007278
3031000,0.0008218,1.072,690200000,-175.1,0.004391
1886000,0.001001,1.209,934400000,-190.8,0.002018
2666000,0.0009984,1.078,736300000,-172.4,0.003621
565000,0.001317,1.136,188400000,-148.6,0.002999
1886000,0.0009215,0.889,141700000,-93.6,0.01331
1340000,0.001039,1.263,937500000,-186.3,0.001429
9347000,0.0008255,0.8005,487100000,-95.23,0.01919
1846000,0.0007626,0.9891,241200000,-96.29,0.007653
1066000,0.0008451,1.103,312700000,-97.93,0.003409
2525000,0.0008749,1.123,880700000,-86.82,0.002867
312900,0.000917,1.173,158900000,-149.2,0.001969
693700,0.0008514,0.8649,51900000,-97.36,0.01337
2554000,0.000792,0.9974,411200000,-82.59,0.006211
2144000,0.0009541,1.016,370300000,-98.25,0.00579
1073000,0.0007812,1.292,7.99e+08,-171.6,0.001343
