Kmax,Ku,n,halfmax,Vhalf,slope
704300,0.0001565,1.023,26640000,-68.16,0.02644
1097000,0.0001415,0.9716,29320000,-69.86,0.03741
470300,0.0001278,1.022,19920000,-57.1,0.02361
594100,0.0001673,0.8925,13040000,-57.35,0.04556
1205000,0.0001434,0.8451,23830000,-21.05,0.05057
1721000,0.0001725,0.9353,43350000,-66.57,0.0397
651900,0.00019,0.9735,21410000,-59.11,0.03045
254600,0.0001667,0.9365,7835000,-42.73,0.0325
4795000,0.000186,0.8851,8.5e+07,-69.06,0.05641
14130000,0.0002062,0.8476,285700000,-35.88,0.04946
779400,0.0001446,0.8054,12650000,-20.27,0.06161
886300,0.0001909,0.9193,22920000,-64.48,0.03867
757500,0.0001797,0.9676,19490000,-69.8,0.03887
5936000,0.0001662,0.9048,118700000,-66.81,0.05001
262200,0.0001847,0.9657,8460000,-64.03,0.03099
1788000,0.0001968,0.8948,41300000,-67.47,0.04329
3288000,0.0001649,0.8827,73100000,-27.03,0.04498
1910000,0.0001873,0.9726,60280000,-60.92,0.03169
411200,0.0001565,1.006,16380000,-55.33,0.0251
1060000,0.0001383,1.015,39210000,-66.46,0.02703
632100,0.0001779,0.9095,12520000,-70.48,0.05049
631800,0.000192,0.9023,13950000,-65.5,0.04529
1543000,0.0001555,0.9664,39580000,-75.07,0.03898
227700,0.0002031,0.8698,4758000,-47.9,0.04786
2373000,0.000168,0.9911,74580000,-66.97,0.03182
1999000,0.0001421,0.9164,38990000,-71.64,0.05127
1498000,0.0001649,0.9005,33880000,-62.43,0.04421
761900,0.0001702,0.9308,17200000,-69.26,0.0443
1258000,0.0001694,0.9245,35600000,-16.44,0.03534
1802000,0.0001526,0.9432,47900000,-60.38,0.03762
1223000,0.0001794,0.9353,26680000,-69.61,0.04584
243200,0.0001621,1.012,9136000,-58.89,0.02662
5387000,0.0001818,0.9485,132600000,-71.79,0.04063
689500,0.0001868,1.01,29090000,-48.56,0.0237
1538000,0.0001959,0.8904,34480000,-62.87,0.04461
620500,0.0001689,1.025,28300000,-53.4,0.02193
1034000,0.0001824,1.002,27890000,-75.1,0.03707
400400,0.0001634,1.002,14430000,-43.46,0.02775
282400,0.0001532,0.9653,8901000,-38.94,0.03173
1565000,0.0001723,0.9663,52390000,-49.42,0.02987
594800,0.0001912,0.8767,12680000,-48.8,0.04691
2116000,0.0001623,0.9246,42970000,-70.59,0.04924
632700,0.0001557,0.9956,20760000,-62,0.03048
1026000,0.0001682,0.9398,29610000,-63.22,0.03465
1292000,0.0001743,1.102,87310000,-61.64,0.0148
1667000,0.0001868,0.9921,52580000,-66.97,0.0317
562700,0.0001689,0.9319,14880000,-47.38,0.03782
846300,0.0001583,0.9826,27400000,-57.01,0.03089
1833000,0.0001387,0.9683,55830000,-43.62,0.03283
132700,0.0001692,1.148,7666000,-70.1,0.01731
620200,0.0001832,0.9917,22360000,-57.25,0.02774
678600,0.0001475,0.8465,10880000,-67.07,0.06237
834900,0.0001254,0.8958,16310000,-63.41,0.05119
316600,0.0001432,1.059,14880000,-57.39,0.02128
601100,0.0001221,1.058,31170000,-38.08,0.01928
19.44,0.0001911,1.075,696.7,-67.04,0.0279
1951000,0.0002023,0.8282,31950000,-53.69,0.06106
2050000,0.0001764,0.96,63020000,-30.66,0.03253
290600,0.0001939,0.8505,5371000,-60.33,0.05411
92880,0.0002268,0.7734,1198000,-29.15,0.07753
1804000,0.0001848,0.9892,53570000,-67.34,0.03368
1222000,0.0001924,1.002,44540000,-61.8,0.02744
571100,0.000197,0.9544,15810000,-61.71,0.03612
1091000,0.0001608,0.8994,23270000,-68.73,0.04688
679700,0.0001858,0.9325,15870000,-70.28,0.04283
4714000,0.0001996,0.933,119500000,-64.39,0.03945
1726000,0.0002161,0.9536,42530000,-68.97,0.04058
346200,0.0001704,0.8633,6957000,-47.79,0.04976
491400,0.000217,0.9688,17370000,-54.91,0.02829
1311000,0.0001724,0.9635,40820000,-58.12,0.03212
1496000,0.0001505,1.009,54850000,-64.68,0.02727
34.32,0.0001939,1.08,1303,-63.43,0.02634
760400,0.0001607,1.073,31580000,-70.53,0.02408
6405000,0.0001331,0.9886,244900000,-35.19,0.02615
617600,0.0001731,0.9592,16940000,-66.44,0.03646
3258000,0.0001908,0.9036,63180000,-68.17,0.05157
502900,0.0001792,0.9372,13460000,-60.26,0.03736
3196000,0.0001858,0.8907,59260000,-67.19,0.05393
242400,0.0002049,0.8576,4695000,-58.72,0.05163
732900,0.0001696,0.9741,25180000,-38.28,0.02911
1578000,0.0001877,1.015,63230000,-66.17,0.02496
3921000,0.0001799,0.8912,60640000,-73.49,0.06466
2161000,0.0002077,0.9223,49840000,-62.61,0.04336
629800,0.0001487,0.9234,14650000,-51.44,0.04299
689700,0.0001589,1.034,27550000,-63.11,0.02503
1778000,0.0001469,1.066,80580000,-64.08,0.02207
855100,0.0001627,0.9522,24430000,-62.96,0.035
953500,0.0002055,0.9238,25680000,-52.81,0.03713
2407000,0.0001997,0.8945,47080000,-71.55,0.05113
385800,0.0001715,0.9907,14020000,-57.99,0.02752
305300,0.000177,0.8745,6334000,-41.17,0.0482
10450000,0.0001479,0.8463,200700000,-17.97,0.05207
656700,0.0001619,0.9132,17560000,-30.66,0.0374
1943000,0.0001521,0.9791,60980000,-58.26,0.03186
4675000,0.0001707,0.9122,98590000,-70.4,0.04742
1203000,0.0001426,0.9685,28360000,-69.15,0.04242
948300,0.0001971,0.9599,25850000,-65.88,0.03668
2374000,0.0001593,0.8325,36470000,-55.65,0.06509
5262000,0.000158,1.001,205300000,-25.37,0.02563
4940,0.0001776,0.957,145800,-32.57,0.03388
434300,0.0001838,0.9762,13160000,-63.82,0.033
1153000,0.0001722,0.8927,25410000,-63.14,0.04538
5109000,0.0001809,0.8939,115200000,-60.43,0.04435
4139000,0.0001498,0.8966,79280000,-60.12,0.05221
3916000,0.0001719,1.022,154100000,-66.51,0.02541
1669000,0.0001694,0.887,31840000,-65.99,0.05242
1563000,0.0001706,1.029,61040000,-49.04,0.02561
1050000,0.0001499,0.9434,28090000,-60.19,0.03738
779700,0.0001906,0.9405,21070000,-61.68,0.03701
645200,0.0001897,0.8935,13360000,-65.37,0.04829
1250000,0.0001718,1.116,64960000,-72.17,0.01924
934000,0.0001513,0.93,21360000,-64.17,0.04373
1185000,0.0001626,0.8964,25380000,-59.63,0.04669
7041000,0.0002037,0.9304,177400000,-66.43,0.03969
3802000,0.0001471,0.9105,71960000,-74.68,0.05283
2010000,0.0001991,0.9135,47360000,-55.35,0.04244
1120000,0.000185,0.9833,32290000,-71.94,0.03469
2066000,0.0001424,0.9304,62670000,-28.29,0.03297
1021000,0.0001559,0.9781,28820000,-67.25,0.03543
963800,0.0001652,0.9311,27330000,-57.35,0.03527
6282000,0.0001751,0.8833,113700000,-66.38,0.05525
168.9,0.000184,1.036,6482,-60.27,0.02606
3351000,0.0001722,0.9575,107900000,-22.21,0.03106
1024000,0.000188,0.9949,31550000,-70.17,0.03246
1068000,0.0001828,0.9525,30320000,-66.87,0.03522
2295000,0.0001646,0.9524,53130000,-69.9,0.0432
5043000,0.0001686,0.8806,81960000,-71.77,0.06153
470800,0.0001812,0.8185,7515000,-30.1,0.06265
441300,0.0001502,0.8756,8959000,-47.39,0.04926
986200,0.0001736,0.962,26400000,-64.25,0.03736
1525000,0.0001724,1.017,60250000,-60.7,0.02531
2374000,0.0001868,1.048,89210000,-68.67,0.02661
5183000,0.0001466,0.8483,85590000,-68.26,0.06056
1364000,0.0001764,0.936,38920000,-58.61,0.03505
604300,0.0001912,0.9723,21250000,-28.03,0.02844
334800,0.0001523,0.9865,12050000,-28.64,0.02778
562600,0.0001348,1.018,22480000,-66.41,0.02503
875900,0.0001445,0.9816,27470000,-33.68,0.03189
509100,0.0001707,1.014,17540000,-71.87,0.02903
348200,0.0001789,0.8747,6624000,-59.41,0.05257
505700,0.0001645,0.917,13240000,-50.42,0.03819
29010000,0.0001774,0.8493,513400000,-54.67,0.05651
1946000,0.0001645,0.877,37610000,-63.88,0.05174
3506000,0.0001604,0.9448,85540000,-68.59,0.04099
779600,0.0001799,0.9473,22490000,-63.32,0.03466
1820000,0.0001643,0.947,51820000,-65.95,0.03512
856600,0.0001338,1.065,36020000,-69.29,0.02378
503700,0.0001777,0.9997,16240000,-66.36,0.03102
1265000,0.0001658,0.8536,20250000,-72.01,0.06247
949700,0.0001787,0.942,20860000,-70.01,0.04553
1158000,0.0001545,0.9751,38210000,-65.7,0.03031
687400,0.0001872,0.9879,29250000,-28.18,0.0235
6983000,0.000166,0.9886,268200000,-19.6,0.02604
1083000,0.0002153,0.9356,24780000,-68.64,0.0437
5092000,0.0001767,1.01,230200000,-42.86,0.02212
506300,0.0001686,0.9224,11180000,-65.92,0.04529
1349000,0.0001536,0.9313,35230000,-66.73,0.03829
2104000,0.0001678,0.9092,49820000,-61.02,0.04223
1604000,0.0001799,0.9257,48040000,-42.03,0.03339
1267000,0.000153,0.8765,28040000,-44.65,0.04519
354600,0.0001402,1.034,14910000,-32.75,0.02378
509100,0.0001664,0.8888,10710000,-53.84,0.04754
1457000,0.0001741,1.056,69740000,-58.57,0.02089
918900,0.0001788,1.037,30460000,-67.81,0.03017
786200,0.0001534,0.9002,19540000,-54.9,0.04024
447600,0.0001717,0.9284,11940000,-60.54,0.03749
535300,0.0001515,0.91,11400000,-66.57,0.04696
767000,0.0001455,0.9108,19620000,-20.54,0.03909
595300,0.0001772,0.9867,14300000,-75.79,0.04163
1192000,0.0002081,0.9911,35920000,-68.64,0.03318
2435000,0.0001742,0.9908,67490000,-69.39,0.03608
1046000,0.0001533,0.9734,33410000,-65.71,0.03131
499300,0.0001918,0.8734,10080000,-58.54,0.04953
854400,0.000157,1.025,34880000,-58.1,0.0245
3227000,0.0001554,0.9486,85450000,-60.22,0.03776
1773000,0.0001447,0.9407,44240000,-64.66,0.04008
708500,0.0002139,0.8923,14780000,-48.43,0.04794
411800,0.000192,0.9186,10570000,-62.18,0.03896
346300,0.0001532,1.001,13510000,-60.43,0.02563
299800,0.0001425,1.009,12200000,-40.79,0.02457
1582000,0.0001611,1.031,52340000,-72.91,0.03023
501600,0.0001741,0.9509,12930000,-68.86,0.03879
1914000,0.0001716,0.9425,57260000,-39.35,0.03343
509300,0.0001987,0.8378,7710000,-64.61,0.06606
8213000,0.0001996,0.8684,1.8e+08,-34.33,0.04563
4791000,0.0001859,0.9449,110400000,-67.99,0.0434
