Kmax,Ku,n,halfmax,Vhalf,slope
703700,0.06201,0.8314,130600000,-10.47,0.005388
120500,0.0583,0.8441,28320000,-7.731,0.004255
2409000,0.02488,0.946,931700000,-58.06,0.002586
1504000,0.05194,0.8328,306500000,-5.042,0.004907
359100,0.04735,0.949,133600000,-25.41,0.002688
202200,0.02395,0.9198,67010000,-27.4,0.003017
701100,0.05931,0.8223,131800000,-8.733,0.005319
335000,0.05329,0.9915,174600000,-67.3,0.001919
241800,0.04643,0.9368,94020000,-20.03,0.002572
1004000,0.04622,0.8876,245300000,-26.8,0.004093
722900,0.02957,0.9112,2.38e+08,-8.686,0.003037
369200,0.05386,0.9457,139500000,-66.94,0.002647
408000,0.04314,0.9746,199900000,-7.542,0.002041
1173000,0.06317,0.8192,205900000,-7.315,0.005697
272500,0.04676,0.9414,107600000,-11.3,0.002533
86770,0.05927,0.8586,20690000,-8.489,0.004194
668400,0.1687,0.8308,144900000,-3.38,0.004613
2595000,0.04637,0.9103,840500000,-7.917,0.003087
213000,0.05198,0.8735,60980000,-5.387,0.003493
60940,0.05269,0.9929,31050000,-65.12,0.001963
232700,0.03996,0.9468,95580000,-16.28,0.002435
230200,0.04558,0.8871,63090000,-10.89,0.003649
618300,0.04612,0.8621,149400000,-13.62,0.004139
199600,0.04602,0.9781,113300000,-8.666,0.001762
168600,0.01901,0.8963,51300000,-9.991,0.003287
954700,0.01898,0.9484,445200000,-9.327,0.002144
128400,0.1442,0.8189,24160000,-9.693,0.005315
457400,0.04585,0.9164,133100000,-24.3,0.003437
216400,0.06171,0.8411,50010000,-6.485,0.004327
1264000,0.02169,1.013,796500000,-19.04,0.001587
306900,0.04707,0.8622,66900000,-34.92,0.004587
910300,0.047,0.8877,261800000,-6.81,0.003477
125500,0.04757,0.9439,47920000,-13.34,0.002619
249300,0.04034,0.8416,53230000,-5.927,0.004683
893400,0.05357,0.9633,379600000,-63.16,0.002354
324000,0.04663,0.872,80910000,-10.32,0.004004
1803000,0.05833,0.8798,483500000,-11.3,0.003729
907700,0.01656,0.8601,228400000,-5.978,0.003974
887100,0.05779,0.8615,228300000,-5.962,0.003886
112300,0.05839,0.8633,30180000,-5.388,0.003721
1016000,0.05273,0.9447,358300000,-63.04,0.002836
519200,0.05222,0.8676,147200000,-4.08,0.003527
206300,0.05246,0.8959,55790000,-64.38,0.003698
446400,0.04633,0.8537,95220000,-14.77,0.004688
73990,0.06007,0.8793,20710000,-9.746,0.003573
315100,0.04709,0.8544,69820000,-9.561,0.004513
739300,0.05992,0.8462,166400000,-13.04,0.004443
236200,0.07767,0.855,50900000,-13.97,0.00464
417700,0.04657,0.898,118500000,-15.57,0.003525
138700,0.04134,0.819,30150000,-1.88,0.0046
648000,0.0463,0.9315,264200000,-13.92,0.002453
444600,0.05335,0.8792,107100000,-18.72,0.004151
341600,0.04618,0.8553,75460000,-13.17,0.004527
2016000,0.04695,0.9077,6.66e+08,-17.69,0.003027
1295000,0.04626,0.8742,347200000,-14.26,0.00373
187300,0.05755,0.878,52130000,-12.82,0.003593
929100,0.04666,0.9183,290100000,-45.35,0.003203
790400,0.06133,0.8909,2.27e+08,-57.66,0.003482
221400,0.0535,0.8493,53560000,-4.529,0.004134
460800,0.167,0.8059,83030000,-5.437,0.00555
300300,0.05317,0.934,97820000,-67.57,0.00307
926800,0.1228,0.8714,242800000,-8.753,0.003817
2097000,0.04415,0.9325,775100000,-7.807,0.002705
124800,0.0415,0.8512,29390000,-6.543,0.004246
171300,0.05775,0.8588,43310000,-6.435,0.003955
229400,0.05641,0.8931,65690000,-11.66,0.003492
1230000,0.05913,0.963,596900000,-13.52,0.002061
350800,0.04154,0.8476,77900000,-7.592,0.004503
1783000,0.04547,0.8506,369500000,-12.83,0.004825
461800,0.03728,0.9151,144700000,-15.05,0.003191
1953000,0.05279,0.8738,543300000,-6.074,0.003595
247200,0.04403,0.8218,46550000,-6.87,0.00531
140100,0.04919,0.9187,47040000,-20.83,0.002978
1694000,0.04694,0.8738,412900000,-19.02,0.004103
426300,0.05759,0.8779,108300000,-12.17,0.003936
815600,0.08764,0.8882,248700000,-5.754,0.003279
211700,0.04682,0.8662,54060000,-12.98,0.003916
528000,0.04653,0.9103,168300000,-8.833,0.003137
428000,0.05872,0.7697,60950000,-3.193,0.007022
230500,0.05372,0.8355,52590000,-3.592,0.004383
925200,0.04609,0.8675,224800000,-12.33,0.004116
214200,0.03026,0.9401,74990000,-56.75,0.002856
466900,0.04644,0.9068,1.55e+08,-5.933,0.003012
180200,0.01969,0.9207,66210000,-7.022,0.002722
2530000,0.02236,0.9139,875700000,-20.27,0.002889
662400,0.05278,0.869,177600000,-3.012,0.00373
363300,0.04773,0.8543,82180000,-9.158,0.004421
467700,0.04658,0.8775,121200000,-10.26,0.003859
384500,0.05187,0.842,84720000,-5.629,0.004538
254900,0.05706,0.8024,42410000,-10.02,0.00601
798000,0.04045,0.8777,216100000,-6.607,0.003693
129500,0.04717,0.9162,47220000,-9.374,0.002742
502000,0.04757,0.885,143800000,-9.327,0.003491
95380,0.05281,0.9231,30630000,-59.94,0.003114
993700,0.04637,0.9477,438900000,-5.972,0.002264
557400,0.046,0.951,243300000,-11.24,0.002291
350400,0.04696,0.9039,109800000,-16.21,0.003191
1954000,0.0615,0.8197,386500000,-6.249,0.005056
232600,0.04618,0.9142,79240000,-15.22,0.002935
2490000,0.02337,0.9053,773200000,-18.7,0.00322
2243000,0.09611,0.8431,413300000,-57.82,0.005427
2206000,0.1274,0.8371,4.22e+08,-22.36,0.005227
384500,0.04676,0.8845,102400000,-36.67,0.003755
157700,0.054,0.868,36250000,-41.1,0.00435
1124000,0.02377,0.8538,239600000,-18.55,0.004691
656100,0.05845,0.8763,192700000,-4.662,0.003405
210100,0.04648,0.9055,64580000,-19.49,0.003253
445000,0.05024,0.8594,96330000,-26.95,0.00462
426900,0.05481,0.891,115300000,-67.18,0.003703
26550,0.05855,0.9068,9819000,-4.809,0.002704
320400,0.04699,0.934,122200000,-21.54,0.002622
382800,0.02429,0.8477,84530000,-16.08,0.004529
364700,0.04779,0.8919,99870000,-35.68,0.003652
114600,0.04774,0.8945,35480000,-8.204,0.00323
174800,0.05329,0.8194,34020000,-5.142,0.005138
542600,0.04729,0.8795,147300000,-8.487,0.003684
579000,0.04652,0.958,283800000,-6.767,0.00204
205000,0.05556,0.9099,67530000,-13.31,0.003036
597400,0.0538,0.8508,121100000,-44.17,0.004933
78490,0.05377,0.8591,20160000,-2.947,0.003893
152700,0.0583,0.8505,34280000,-17.46,0.004454
449400,0.01643,0.8749,121700000,-6.611,0.003693
126700,0.01886,0.9196,44820000,-10.3,0.002827
1421000,0.05198,0.8561,3.65e+08,-4.079,0.003893
179500,0.05931,0.7757,27760000,-2.266,0.006466
122000,0.02805,0.8662,34590000,-3.509,0.003527
408900,0.04613,0.8822,107400000,-10.01,0.003807
115400,0.0468,0.8998,37740000,-12,0.003058
1273000,0.06189,0.8768,379200000,-7.34,0.003357
324800,0.04619,0.8529,71020000,-13.84,0.004573
347400,0.04673,1.012,220700000,-34.03,0.001574
853700,0.04741,0.8856,222100000,-13.62,0.003844
881500,0.05577,0.8972,2.54e+08,-62.12,0.00347
2631000,0.02261,0.906,900200000,-12.47,0.002923
597100,0.02992,0.8439,148800000,-2.76,0.004013
281600,0.04679,0.9213,89510000,-15.26,0.003146
618100,0.0457,0.8588,1.38e+08,-13.35,0.004479
201200,0.1231,0.8944,58370000,-10.5,0.003447
3442000,0.1636,0.7917,489200000,-13.86,0.007036
2624000,0.04461,0.908,8.23e+08,-9.208,0.003188
313800,0.1633,0.9056,93070000,-10.33,0.003372
906500,0.1493,0.9297,357900000,-7.315,0.002533
538200,0.05851,0.7881,87930000,-6.12,0.006121
2293000,0.03445,0.9384,807300000,-57.49,0.00284
416500,0.04648,0.8899,113900000,-19.32,0.003657
3868000,0.04526,0.8127,7.31e+08,-9.148,0.005291
1186000,0.05862,0.8828,324200000,-11.35,0.003658
1629000,0.04724,0.8549,361200000,-8.601,0.00451
1633000,0.02357,0.8769,417100000,-14.47,0.003915
555000,0.054,0.8795,136600000,-64.4,0.004063
232100,0.05456,0.8355,53190000,-2.74,0.004364
2070000,0.0297,0.8744,625500000,-3.187,0.003309
151800,0.04337,0.8827,40430000,-42.8,0.003755
130100,0.0426,0.948,52030000,-12.04,0.0025
287000,0.05284,0.916,87510000,-60.75,0.00328
2092000,0.052,0.896,524200000,-65.96,0.003991
110200,0.04105,0.8429,25140000,-6.242,0.004383
218000,0.04696,0.9326,81250000,-13.52,0.002683
920100,0.04672,0.8569,201500000,-9.159,0.004566
62510,0.05783,0.8464,13160000,-5.535,0.00475
109800,0.04606,0.9416,46960000,-10.64,0.002338
604300,0.04631,0.8531,122500000,-19.02,0.004933
553500,0.02385,0.8891,1.49e+08,-34.56,0.003715
279400,0.04685,0.8646,64830000,-12.8,0.00431
835200,0.04635,0.917,278600000,-12.69,0.002998
1366000,0.04897,0.9041,406400000,-22.72,0.003361
98530,0.0605,0.8757,27910000,-6.245,0.00353
252400,0.04317,0.9265,86980000,-15.94,0.002902
417700,0.04705,0.9496,178200000,-39.54,0.002344
133900,0.04359,0.8329,25770000,-42.26,0.005196
366100,0.04788,0.9305,131600000,-30.38,0.002782
130900,0.0535,0.8337,28970000,-4.102,0.004518
1250000,0.03782,0.9117,404900000,-57.89,0.003087
1940000,0.02392,0.9763,962700000,-17.41,0.002015
305400,0.04618,0.8732,77900000,-14.34,0.00392
527500,0.0578,0.8247,99460000,-7.022,0.005304
609600,0.01714,0.8582,149500000,-5.776,0.004078
132000,0.03856,0.8655,31270000,-10.2,0.004221
571900,0.02405,0.8646,130700000,-15.16,0.004376
372500,0.05372,0.8511,95820000,-4.021,0.003887
531500,0.126,0.977,244300000,-45.39,0.002176
157000,0.04949,0.8657,40810000,-7.804,0.003847
425000,0.02364,1.011,296800000,-10.11,0.001432
448700,0.04712,0.8758,117600000,-9.677,0.003815
253700,0.908,0.9039,72900000,-14.17,0.00348
475900,0.02467,0.9278,185600000,-7.883,0.002564
307500,0.04662,0.9568,139500000,-13.01,0.002204
259500,0.05117,0.8655,70120000,-3.844,0.003701
653400,0.05777,0.9085,218700000,-8.901,0.002988
509500,0.04769,0.9103,175900000,-7.959,0.002897
1779000,0.04818,0.8943,477700000,-30.8,0.003724
1680000,0.0471,0.9119,515700000,-44.41,0.003258
465400,0.1381,0.8557,103200000,-12.21,0.00451
444100,0.04394,0.9045,146300000,-7.133,0.003036
123600,0.05836,0.8466,29960000,-6.333,0.004126
117200,0.0328,0.8359,28480000,-1.478,0.004115
144700,0.04786,0.9414,55470000,-22.93,0.002609
195600,0.0466,0.9354,79500000,-8.415,0.00246
441300,0.04668,0.8875,121100000,-40.07,0.003644
214600,0.02988,0.9287,80110000,-12.4,0.002679
306100,0.0538,0.8966,82640000,-64.67,0.003704
1218000,0.05395,1.033,804400000,-69.06,0.001514
504600,0.04194,0.8217,95620000,-6.152,0.005277
562900,0.05878,0.847,120900000,-8.767,0.004656
400100,0.03821,1.013,250500000,-20.27,0.001597
342100,0.1383,0.8513,67270000,-51.77,0.005085
676300,0.04654,0.939,238900000,-17.31,0.002831
58530,0.05839,0.8541,14780000,-5.338,0.00396
287400,0.05368,0.8426,54690000,-43.24,0.005255
637800,0.04608,0.8168,1.19e+08,-11.41,0.00536
66230,0.04355,0.8522,15470000,-5.843,0.004281
184900,0.0527,0.8691,53940000,-3.488,0.003428
607400,0.04658,0.8986,185200000,-10.13,0.00328
785900,0.05241,0.8445,176700000,-4.377,0.004448
94480,0.1556,0.825,15700000,-13.75,0.006018
608600,0.01782,0.8569,151700000,-5.186,0.004012
349800,0.02348,0.971,169400000,-22.07,0.002065
370400,0.05767,0.8322,74920000,-6.173,0.004944
413700,0.04216,0.817,77220000,-4.369,0.005357
426000,0.06017,0.9231,166200000,-10.43,0.002563
227300,0.01581,0.9083,77800000,-7.456,0.002922
290400,0.04655,0.9256,109100000,-8.951,0.002662
192800,0.04622,0.8357,35540000,-13.22,0.005425
910200,0.05742,0.929,369100000,-5.273,0.002466
859600,0.04337,0.8976,2.37e+08,-15.98,0.003627
58520,0.04852,0.9769,30310000,-20.4,0.001931
467200,0.04695,0.9644,202500000,-21.61,0.002307
535000,0.04637,0.948,229500000,-20.32,0.002331
1622000,0.0466,0.9118,547800000,-9.58,0.002961
71760,0.04134,0.8517,16660000,-7.043,0.004307
464100,0.01906,0.9055,152900000,-9.641,0.003035
104400,0.04139,0.8594,26130000,-6.919,0.003995
769300,0.05806,0.8465,168500000,-5.125,0.004566
288200,0.01876,0.8885,84910000,-10.87,0.003394
841000,0.04676,0.954,335300000,-24.24,0.002508
160600,0.02079,0.9073,59620000,-7.575,0.002694
178400,0.05436,0.8498,37300000,-55.31,0.004783
480100,0.05312,0.9285,154700000,-61.4,0.003103
1324000,0.05352,0.8373,303400000,-3.261,0.004364
432100,0.02374,0.8218,74740000,-12.73,0.005781
2846000,0.05851,0.8732,725700000,-10.67,0.003922
96120,0.05406,0.8522,24800000,-3.332,0.003876
673700,0.8528,0.8496,1.52e+08,-7.064,0.004432
309900,0.02443,0.933,111200000,-14.9,0.002787
153100,0.0438,0.9182,53140000,-12.57,0.002881
138900,0.05907,0.8496,35400000,-3.072,0.003924
240800,0.04627,0.9921,1.3e+08,-13.56,0.001852
247600,0.05685,0.8851,71420000,-11.33,0.003467
1551000,0.04694,0.871,388100000,-18.8,0.003996
310000,0.04768,0.8884,91890000,-7.027,0.003374
