hERG_IC50,hERG_h,hERG_Bmax
1982,0.6267,70
1987,0.6263,70
1991,0.6267,70
1995,0.6286,70
1979,0.6285,70
1986,0.6272,70
1988,0.6289,70
1988,0.6282,70.01
1986,0.6275,70.02
1986,0.6243,70.01
1988,0.6277,70
1979,0.6259,70
1984,0.6257,70
1989,0.6271,70.01
1991,0.6282,70.01
1996,0.6276,70
1999,0.629,70
1985,0.6263,70
1993,0.6272,70
1994,0.628,70.01
1981,0.6264,70
1975,0.6303,70
1984,0.6288,70
1975,0.6272,70
1977,0.6254,70
1979,0.6283,70
1975,0.6275,70
1980,0.6281,70
1989,0.6282,70
1986,0.6279,70
1996,0.6277,70
1999,0.6268,70
1986,0.6288,70
1989,0.6259,70
1990,0.6238,70
1987,0.6275,70.01
1974,0.6283,70
1977,0.6278,70
1983,0.6287,70
1987,0.6298,70
1990,0.6244,70
1995,0.6231,70
2000,0.6242,70
1989,0.6213,70
1999,0.6257,70
1987,0.6258,70
1993,0.6268,70
1986,0.6263,70
1991,0.6263,70
1985,0.6258,70
1985,0.6298,70
1981,0.6297,70
1994,0.6288,70
1991,0.6294,70
1992,0.627,70
1992,0.6263,70
1987,0.6302,70
1974,0.6314,70
1975,0.625,70
1986,0.6284,70
1987,0.6258,70
1993,0.6273,70
2005,0.6269,70
1990,0.6271,70
1995,0.6256,70
1992,0.6277,70
1998,0.63,70
1989,0.626,70
1984,0.6302,70.01
1978,0.6252,70.01
1984,0.6274,70.01
1977,0.6238,70.01
1985,0.6254,70.01
1990,0.6258,70
1997,0.6314,70
1991,0.6277,70
1990,0.626,70
1985,0.6279,70
1976,0.6269,70.01
1976,0.6258,70
1973,0.6246,70
1966,0.625,70
1982,0.6294,70
1978,0.627,70
1978,0.6266,70
1988,0.6268,70
1995,0.6269,70
1996,0.628,70
1985,0.6253,70
1987,0.6258,70
1987,0.6235,70
1980,0.6273,70
1993,0.6308,70
1980,0.628,70
1973,0.6271,70.01
1983,0.6273,70.01
1981,0.628,70
1993,0.6259,70
1986,0.6275,70
1990,0.6267,70.01
1989,0.6271,70
1991,0.6282,70.01
1988,0.6264,70.01
1981,0.6254,70
1975,0.6298,70
1986,0.6291,70
1985,0.6274,70
1989,0.6258,70
1974,0.627,70
2000,0.6286,70
1993,0.6267,70
1994,0.6263,70
1988,0.6263,70
1982,0.6283,70
1991,0.6279,70
1979,0.6272,70
1983,0.626,70
1977,0.6286,70
1987,0.6265,70
1991,0.6257,70
1996,0.6298,70.01
1998,0.6298,70
1996,0.6269,70.01
1990,0.6275,70.01
1984,0.6247,70.01
1972,0.6277,70
1994,0.6306,70
1987,0.6288,70.01
1980,0.6276,70
1978,0.6281,70
1973,0.6265,70.01
1973,0.6259,70
1990,0.6313,70
2008,0.6308,70.01
1993,0.6267,70.01
1991,0.6277,70
1996,0.6234,70
1984,0.6264,70
1985,0.626,70
1989,0.6278,70
1974,0.6259,70.01
1984,0.6259,70
1998,0.6276,70
1988,0.6274,70
1977,0.6259,70
1982,0.6285,70.01
1981,0.6286,70
1992,0.6281,70
1986,0.6269,70
1986,0.6267,70
1985,0.6256,70
1990,0.6265,70
1986,0.6237,70
1979,0.6258,70
1977,0.6257,70
1980,0.6289,70
1979,0.6289,70
1981,0.629,70.01
1976,0.6284,70.01
1979,0.6268,70
