hERG_IC50,hERG_h,hERG_Bmax
982,0.9935,95.32
982.8,0.9923,95.34
982.4,0.9922,95.36
983.1,0.9906,95.37
983.2,0.9908,95.39
982.4,0.9904,95.36
982.6,0.9931,95.33
983.5,0.9907,95.39
984.9,0.9908,95.4
982.4,0.9907,95.38
984.9,0.9916,95.4
985.2,0.9897,95.45
984.3,0.9908,95.42
984.5,0.9906,95.42
982,0.9928,95.35
984.3,0.9892,95.39
983.4,0.9913,95.36
983.9,0.9914,95.35
983.5,0.9916,95.35
984.9,0.9919,95.39
985.4,0.9917,95.39
984,0.9911,95.38
984.2,0.9926,95.38
984.1,0.9918,95.35
985.1,0.9901,95.39
984.2,0.9902,95.42
982.8,0.9926,95.33
984.7,0.9917,95.35
982.3,0.993,95.34
983.1,0.991,95.36
982.2,0.9926,95.35
985.9,0.9911,95.41
982.9,0.9918,95.35
982.8,0.9916,95.37
984.1,0.9914,95.39
985,0.9928,95.37
985.1,0.9919,95.39
984,0.9909,95.35
986.2,0.9898,95.43
985.7,0.9912,95.42
984.3,0.9914,95.38
984,0.9908,95.39
982.9,0.991,95.36
984.4,0.9908,95.34
985.8,0.9901,95.4
985.9,0.9891,95.42
984.8,0.9923,95.38
986.1,0.9897,95.42
981.3,0.9899,95.37
983.8,0.9911,95.43
983.7,0.9922,95.39
983.4,0.9918,95.36
984.6,0.9925,95.38
985.5,0.9908,95.41
985,0.9923,95.37
983.7,0.9916,95.38
985.4,0.9916,95.41
983.5,0.9938,95.34
984.4,0.9924,95.36
985,0.9899,95.39
983.6,0.9922,95.36
983.9,0.9917,95.38
984.7,0.9907,95.36
981.9,0.9923,95.35
984.9,0.9909,95.37
983.9,0.9901,95.4
983.2,0.9924,95.35
982.5,0.9919,95.34
985.7,0.9905,95.41
984.6,0.9922,95.36
983.5,0.9919,95.33
984.4,0.9915,95.4
983.4,0.9915,95.38
984.6,0.992,95.38
984.1,0.993,95.36
983.9,0.9908,95.4
984.6,0.9898,95.4
981.6,0.9907,95.36
984.5,0.9902,95.36
984.3,0.9902,95.39
985.2,0.9895,95.45
984.7,0.9906,95.41
983.4,0.992,95.38
984.4,0.9907,95.37
983.2,0.9927,95.35
983.5,0.9919,95.36
985.3,0.9903,95.39
984.3,0.9907,95.39
987.3,0.9896,95.43
984.7,0.9915,95.39
983.1,0.9919,95.36
983.4,0.9916,95.4
985.5,0.9905,95.4
985.7,0.9894,95.44
984.4,0.9914,95.37
982.6,0.9919,95.31
984.1,0.991,95.38
985.2,0.9907,95.4
985.5,0.9903,95.41
982.8,0.9925,95.34
985.1,0.9905,95.39
984.6,0.9901,95.38
984.4,0.9914,95.37
983.6,0.9914,95.38
984.2,0.99,95.4
983.6,0.9907,95.39
983.6,0.9923,95.39
984.4,0.9902,95.43
983.5,0.9922,95.37
984.9,0.9913,95.39
984.6,0.9913,95.41
983.9,0.9922,95.38
982.9,0.9921,95.37
984.5,0.9908,95.38
983.4,0.9902,95.39
983.7,0.9904,95.42
986,0.9907,95.42
984.3,0.9907,95.41
983.2,0.9925,95.37
985.2,0.9905,95.42
983.4,0.9915,95.37
986.2,0.9906,95.44
983.9,0.9911,95.38
984,0.9905,95.38
985,0.99,95.42
985.8,0.9902,95.41
984.7,0.9915,95.38
984.8,0.9919,95.37
983,0.9912,95.36
982.7,0.9922,95.34
984.2,0.991,95.4
982.8,0.9919,95.39
984,0.9904,95.37
982.2,0.9911,95.37
982.7,0.9917,95.37
984.2,0.99,95.4
983.7,0.99,95.39
982.9,0.9916,95.36
983.4,0.9903,95.38
985.1,0.9901,95.41
982.1,0.9916,95.37
982.8,0.9927,95.34
984.1,0.9928,95.36
985.1,0.9912,95.41
984.3,0.9913,95.36
984.4,0.9914,95.39
985.4,0.9911,95.38
983.6,0.9918,95.37
983.5,0.9919,95.39
984.9,0.9903,95.41
984.2,0.9918,95.4
984.6,0.9909,95.39
985.2,0.991,95.4
984.2,0.9908,95.39
983.4,0.9919,95.37
985.3,0.9903,95.4
985.4,0.9913,95.39
986.9,0.9909,95.41
984,0.9918,95.39
983.1,0.9922,95.35
983.9,0.9926,95.34
983.7,0.9932,95.33
982.7,0.9933,95.31
986,0.9907,95.38
