hERG_IC50,hERG_h,hERG_Bmax
7632,0.9585,91.31
7628,0.9607,91.3
7624,0.9606,91.32
7626,0.961,91.29
7629,0.9597,91.31
7623,0.9614,91.32
7627,0.9606,91.3
7627,0.9609,91.31
7628,0.9604,91.3
7627,0.9595,91.33
7626,0.9617,91.28
7627,0.9604,91.32
7628,0.961,91.29
7628,0.9626,91.25
7629,0.961,91.3
7625,0.9621,91.3
7631,0.9604,91.3
7633,0.9609,91.28
7628,0.9626,91.26
7631,0.9596,91.32
7632,0.9611,91.28
7624,0.9628,91.29
7626,0.9616,91.31
7630,0.9605,91.28
7625,0.9617,91.29
7629,0.9598,91.31
7623,0.9611,91.33
7629,0.9602,91.31
7624,0.9633,91.26
7626,0.9611,91.31
7634,0.9575,91.37
7625,0.9617,91.32
7629,0.9595,91.35
7636,0.9584,91.35
7628,0.9623,91.3
7632,0.9604,91.35
7636,0.961,91.29
7639,0.9601,91.33
7633,0.961,91.34
7642,0.9587,91.36
7637,0.9606,91.3
7632,0.9609,91.32
7634,0.9597,91.34
7632,0.9619,91.31
7637,0.9599,91.34
7632,0.9604,91.34
7634,0.9598,91.34
7635,0.9592,91.34
7633,0.9593,91.36
7636,0.96,91.32
7636,0.9606,91.3
7629,0.9619,91.3
7630,0.9614,91.33
7633,0.9611,91.31
7633,0.9604,91.36
7639,0.9593,91.34
7633,0.9627,91.28
7635,0.9596,91.35
7634,0.9608,91.34
7633,0.9597,91.34
7634,0.9596,91.33
7627,0.9618,91.31
7629,0.9605,91.32
7630,0.9614,91.27
7627,0.9621,91.28
7637,0.9592,91.3
7631,0.9608,91.31
7626,0.9612,91.34
7632,0.96,91.32
7628,0.9618,91.3
7628,0.9606,91.34
7627,0.9615,91.3
7626,0.961,91.3
7632,0.9586,91.34
7629,0.9597,91.31
7627,0.9607,91.3
7621,0.962,91.3
7627,0.9603,91.31
7620,0.9632,91.27
7622,0.9618,91.29
7627,0.9603,91.31
7623,0.9615,91.29
7624,0.9599,91.32
7617,0.9626,91.29
7621,0.9599,91.33
7621,0.9629,91.25
7623,0.9616,91.28
7626,0.9602,91.28
7623,0.9612,91.28
7630,0.9587,91.3
7626,0.959,91.3
7618,0.961,91.29
7616,0.9623,91.27
7619,0.961,91.28
7622,0.961,91.25
7624,0.9597,91.3
7622,0.9621,91.26
7617,0.963,91.26
7623,0.9603,91.31
7618,0.9623,91.28
7617,0.9627,91.29
7626,0.9599,91.3
7621,0.9604,91.32
7622,0.96,91.34
7620,0.9612,91.3
7625,0.9608,91.31
7624,0.9612,91.29
7620,0.9614,91.33
7627,0.9599,91.31
7621,0.9612,91.32
7621,0.9611,91.31
7620,0.9618,91.3
7620,0.9618,91.29
7618,0.9613,91.32
7617,0.9626,91.28
7621,0.9615,91.28
7620,0.962,91.27
7616,0.9628,91.27
7622,0.9611,91.28
7616,0.9628,91.27
7621,0.961,91.28
7618,0.9615,91.28
7614,0.9625,91.27
7621,0.9596,91.29
7613,0.962,91.27
7613,0.9608,91.29
7610,0.9611,91.32
7615,0.9605,91.29
7614,0.9617,91.26
7609,0.9624,91.27
7607,0.9613,91.31
7612,0.9608,91.27
7609,0.9593,91.33
7605,0.9637,91.23
7609,0.9606,91.29
7613,0.9605,91.28
7612,0.9601,91.32
7612,0.96,91.3
7611,0.9623,91.25
7619,0.9602,91.27
7608,0.9622,91.3
7615,0.9583,91.33
7611,0.9606,91.29
7610,0.9617,91.25
7606,0.9626,91.26
7611,0.9618,91.24
7606,0.9639,91.24
7611,0.9615,91.26
7611,0.962,91.26
7607,0.9641,91.25
7615,0.9606,91.3
7613,0.9618,91.27
7612,0.9621,91.28
7617,0.962,91.25
7614,0.9602,91.32
7611,0.9621,91.28
7610,0.9614,91.3
7612,0.961,91.29
7609,0.9625,91.26
7604,0.9618,91.29
7611,0.9607,91.25
7603,0.9642,91.24
7611,0.9623,91.25
7607,0.9621,91.27
7612,0.9599,91.3
7607,0.9628,91.24
7607,0.9637,91.21
7605,0.9646,91.19
7605,0.9621,91.28
7607,0.9623,91.27
7617,0.9592,91.3
7617,0.9604,91.27
7609,0.9633,91.25
7618,0.9605,91.26
7616,0.9616,91.24
7617,0.9592,91.31
7614,0.9605,91.29
7613,0.9601,91.32
7615,0.9616,91.25
7614,0.9618,91.26
7615,0.9609,91.29
7615,0.96,91.32
7616,0.9606,91.28
7619,0.9602,91.3
7617,0.9602,91.32
7617,0.9599,91.34
7618,0.9597,91.32
7618,0.962,91.27
7619,0.9613,91.3
7622,0.9596,91.33
7617,0.9615,91.31
7620,0.9611,91.26
7617,0.9621,91.25
7617,0.9617,91.3
7615,0.9618,91.32
7617,0.9636,91.24
7620,0.9621,91.27
7622,0.9615,91.26
7615,0.9604,91.34
7618,0.9614,91.27
7615,0.9622,91.29
7613,0.9632,91.28
7621,0.9599,91.33
7619,0.9628,91.26
7621,0.9616,91.29
7625,0.9604,91.3
7623,0.9606,91.31
7619,0.9616,91.32
7622,0.9598,91.35
7624,0.9599,91.33
7625,0.9621,91.26
7626,0.9597,91.31
7623,0.9599,91.32
7624,0.9603,91.29
7621,0.9612,91.28
7622,0.96,91.33
7620,0.9626,91.27
7619,0.9618,91.28
7621,0.9618,91.27
7618,0.9628,91.29
7622,0.9619,91.3
7626,0.9601,91.3
7622,0.9595,91.34
7621,0.96,91.33
7622,0.9603,91.32
7621,0.9622,91.24
7618,0.9613,91.3
7619,0.9614,91.29
7619,0.9606,91.3
7622,0.9585,91.33
7614,0.9612,91.31
7620,0.9592,91.32
7615,0.9615,91.29
7614,0.9625,91.29
7617,0.9621,91.27
7614,0.963,91.28
7620,0.9611,91.31
7624,0.9605,91.28
7620,0.9608,91.3
7620,0.9611,91.27
7624,0.9595,91.3
7619,0.9611,91.28
7615,0.961,91.32
7616,0.9618,91.29
7625,0.9598,91.28
7622,0.9602,91.27
7617,0.9618,91.27
7616,0.9611,91.3
7620,0.9605,91.29
7622,0.9596,91.31
7618,0.9623,91.28
7620,0.9619,91.28
7621,0.9614,91.29
7622,0.96,91.34
7619,0.9613,91.3
7621,0.962,91.26
7620,0.962,91.27
7620,0.9612,91.28
7621,0.9603,91.29
7619,0.9603,91.3
7610,0.9632,91.29
7616,0.961,91.3
7623,0.9597,91.32
7617,0.962,91.3
7622,0.9603,91.32
7624,0.9594,91.32
7618,0.9613,91.3
7614,0.9632,91.26
7613,0.9625,91.28
7619,0.9608,91.29
7620,0.9611,91.28
7624,0.9589,91.33
7621,0.9617,91.29
7624,0.9614,91.25
7620,0.9599,91.34
7620,0.9626,91.28
7619,0.9622,91.3
7618,0.9611,91.32
7618,0.9611,91.31
7616,0.9616,91.3
7623,0.9595,91.28
7613,0.9629,91.27
7618,0.9613,91.26
7617,0.9612,91.27
7615,0.9612,91.29
7614,0.9618,91.27
7613,0.9621,91.27
7619,0.9611,91.27
7617,0.9595,91.32
7618,0.9598,91.3
7611,0.9623,91.29
7611,0.9632,91.25
7619,0.9601,91.28
7620,0.9603,91.29
7620,0.9597,91.32
7617,0.9617,91.27
7619,0.9597,91.31
7613,0.9609,91.32
7620,0.9603,91.28
7617,0.9604,91.31
7614,0.9623,91.28
7614,0.9621,91.28
7618,0.9596,91.31
7616,0.9592,91.34
7614,0.9619,91.26
7614,0.9614,91.29
7614,0.9606,91.3
7608,0.9635,91.25
7615,0.9607,91.29
7611,0.9618,91.28
7615,0.9613,91.24
7611,0.9628,91.23
7616,0.9608,91.26
7615,0.9615,91.24
7615,0.9617,91.26
7611,0.9633,91.24
7615,0.96,91.31
7617,0.9598,91.29
7613,0.9624,91.26
7614,0.9612,91.3
7616,0.9615,91.27
7613,0.9617,91.29
7612,0.9613,91.3
7623,0.9591,91.28
7615,0.9617,91.29
7618,0.9617,91.28
7621,0.9592,91.33
7619,0.962,91.27
7618,0.9615,91.3
7623,0.9624,91.24
7626,0.9605,91.3
7619,0.9614,91.31
7624,0.9619,91.27
7619,0.9626,91.29
7625,0.9606,91.3
7627,0.9612,91.3
7628,0.9608,91.3
7633,0.9579,91.34
7627,0.9612,91.27
7627,0.9606,91.3
7623,0.9624,91.27
7627,0.9603,91.31
7630,0.9606,91.29
7626,0.9612,91.31
7629,0.9597,91.34
7632,0.9596,91.31
7627,0.9604,91.34
7623,0.9608,91.36
7629,0.96,91.33
7629,0.9614,91.29
7631,0.9592,91.34
7625,0.9618,91.3
7625,0.9604,91.32
7626,0.9626,91.25
7625,0.9626,91.26
7626,0.9599,91.34
7626,0.9613,91.3
7626,0.9607,91.33
7621,0.963,91.3
7631,0.9607,91.31
7636,0.9599,91.29
7631,0.9601,91.32
7631,0.9612,91.28
7630,0.9599,91.36
7632,0.9606,91.31
7626,0.9617,91.34
7631,0.9601,91.35
7629,0.9619,91.3
7626,0.961,91.34
7630,0.9619,91.29
7630,0.9625,91.28
7640,0.959,91.32
7633,0.9595,91.36
7633,0.958,91.4
7631,0.9612,91.33
7634,0.9609,91.31
7634,0.9616,91.28
7626,0.9633,91.3
7628,0.9624,91.3
7628,0.9614,91.33
7633,0.9609,91.3
7633,0.9602,91.3
