hERG_IC50,hERG_h,hERG_Bmax
631.6,0.5001,70.01
630.7,0.5001,70.01
629.5,0.5005,70.01
630.7,0.5003,70.01
628.1,0.5004,70
628.6,0.5,70.01
627.7,0.5,70.01
629.7,0.5001,70.01
622.9,0.5001,70
627,0.5002,70.01
627.8,0.5001,70.01
628.6,0.5,70.01
629.1,0.5,70
627.3,0.5005,70
626.2,0.5001,70.01
623.1,0.5,70.02
623.5,0.5,70.02
624.4,0.5001,70.03
629.1,0.5,70.03
624.7,0.5001,70.02
624.8,0.5,70.02
623.8,0.5002,70.01
623.6,0.5003,70.01
623.2,0.5002,70
624.1,0.5,70.01
625.4,0.5,70
626.1,0.5002,70
628.1,0.5001,70.01
628.6,0.5,70.01
630.8,0.5,70.01
629.4,0.5,70.01
630.1,0.5001,70.01
628.5,0.5,70
631.4,0.5001,70.01
628.8,0.5002,70.02
625.3,0.5002,70.01
631.6,0.5002,70.02
625.7,0.5001,70
622.4,0.5,70.01
623.5,0.5,70.01
623.3,0.5,70.01
625.5,0.5001,70.01
628,0.5002,70.01
630.7,0.5,70.01
628.1,0.5003,70.01
629,0.5003,70
629.2,0.5002,70.01
629.7,0.5003,70
629,0.5005,70
630.6,0.5004,70
629.2,0.5004,70
629.3,0.5001,70.01
630,0.5001,70
630.2,0.5001,70
626.7,0.5001,70.01
624.3,0.5,70
625.2,0.5,70
624.2,0.5,70
627.1,0.5,70.01
627,0.5,70
627.5,0.5,70
626.2,0.5,70
626.7,0.5001,70
627.5,0.5,70
623.5,0.5003,70.01
625.4,0.5,70.01
625.1,0.5,70.01
622.8,0.5004,70.01
624.9,0.5003,70.01
626.8,0.5001,70.01
621.5,0.5001,70.01
624.2,0.5,70
625.9,0.5,70
625.8,0.5001,70
624.2,0.5,70
625,0.5001,70.01
625.7,0.5003,70
628.3,0.5002,70.02
628.9,0.5,70.01
624.5,0.5,70
624.2,0.5,70
628.6,0.5001,70
629.8,0.5,70
628.8,0.5001,70.01
626,0.5,70.01
630,0.5002,70
629.4,0.5001,70
628.7,0.5003,70
634.4,0.5,70
630.3,0.5006,70.02
627.1,0.5004,70.01
628.8,0.5004,70.02
628.3,0.5005,70.03
625.9,0.5002,70.02
626.7,0.5002,70.01
630.7,0.5001,70.03
627.8,0.5,70.03
623.3,0.5001,70.01
626,0.5001,70.01
621,0.5001,70.01
620,0.5001,70
619,0.5001,70.01
621.3,0.5,70
620,0.5,70
620.2,0.5,70
622.7,0.5002,70.01
626.2,0.5001,70.01
628.1,0.5002,70.01
625.8,0.5002,70
625.5,0.5001,70
624.7,0.5001,70
624.9,0.5001,70.01
623.1,0.5,70.01
629.4,0.5,70.01
631.8,0.5,70.02
629.9,0.5,70.01
625.9,0.5001,70.01
628.7,0.5,70.01
626.7,0.5,70
628.1,0.5002,70.01
623.8,0.5001,70
624.6,0.5,70
629.5,0.5,70
633.6,0.5,70.01
627.7,0.5002,70.01
630.4,0.5004,70.01
634.9,0.5002,70.01
630.5,0.5001,70
632.2,0.5001,70.01
630.2,0.5,70
629.5,0.5,70
630.4,0.5002,70
631.3,0.5,70
628.2,0.5001,70.01
625.1,0.5001,70
625.5,0.5,70
626.8,0.5,70
627.2,0.5,70.01
626.1,0.5003,70
626.7,0.5,70.01
625.8,0.5,70
626.3,0.5,70.01
622.7,0.5,70
622.3,0.5,70.01
621.8,0.5001,70
624.8,0.5001,70.01
625.7,0.5,70.01
626.1,0.5002,70.01
632.2,0.5004,70.02
628.1,0.5002,70.01
623.9,0.5001,70
624.1,0.5003,70
628.5,0.5002,70.02
633.7,0.5002,70.03
630.1,0.5005,70.02
627.7,0.5001,70
624.4,0.5001,70
623.2,0.5,70
621.9,0.5,70
624.5,0.5,70.01
627,0.5001,70.01
628.1,0.5,70.01
629.5,0.5,70.03
630.4,0.5,70.04
631.3,0.5002,70.03
632.1,0.5001,70.02
628,0.5001,70.02
628.8,0.5,70.01
628.7,0.5,70
